TEIGNMOUTH-HAZELDOWN-RES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SX935745,Long,-3.50494,Lat,50.560519,Elevation,425,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,1727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,0.79,4.27,5.92,0.74,3.02,1.32,1.03,3.8,6.08,5.1,3.49,4.4,1.41,4.61,5.61,4.96,4.39,4.8,2.48,5.82,2.83,4.12,2.87,3.19,0.72,6.91,7.11,4.34,6.53,2.44,5.99,5,8.14,2.47,1.94,3.33,3.83,6.74,0.51,1.03,3.61,3.37,0.62,1.85,5.38,4.24,3.52,3.68,5.2,4.24
February,,0.98,2.83,0.69,4.4,6.35,5.77,1.04,1.41,6.07,0.72,0.25,3.32,7.64,1.53,4.96,2.88,3.4,2.91,2.69,1.59,2.33,0.02,4.1,0.2,4.1,3.8,6.39,0.9,1.95,4.36,4.11,0.31,1.79,0.38,2,2.81,2.92,1.29,1.56,6.38,5.87,0.59,1.4,3.4,2.65,0.26,5.79,3.45,0.32,5.18
March,,2.16,4.23,3.07,4.88,0.78,4.23,3.68,1.28,4.28,3.89,1.87,3.34,1.83,1.9,0.29,0.68,3.87,3.94,0.2,2.66,2.5,2.59,4.11,3.13,1.26,4.88,5.87,0.28,1.93,2.88,3.8,3.07,1.71,0.1,0.91,1.65,10.25,1.32,1.35,1.73,4.69,2.99,0.58,3.77,2.13,1.16,3.07,2.22,4.67,3.02
April,,1.11,0.04,4.2,1.28,0.9,0.43,1.01,2.2,1.73,3.51,0.33,4.31,3.19,3.09,2.95,2.93,2.05,1.98,1.21,3.52,3.98,2.38,2,3.66,3.98,3.22,3.12,0.16,2.43,3.6,1.65,2.04,1.58,2.24,0.75,2.45,2.89,2.27,1.77,1.78,1.96,3.06,2.83,0.18,1.07,0.82,0.17,0.62,3.46,1.87
May,,0.69,1.32,3.57,1.75,2.97,1.77,2.03,1.59,1.22,1.44,2.52,0.71,1.82,4.98,4.27,0.74,0.58,1.46,3.05,1.64,3.17,4.23,1.87,0.99,3.06,0.98,2.98,2.61,0.52,1.68,2.56,7.11,3.39,0.65,4.11,5.63,3.23,2.46,2.28,4.05,2.92,2.73,3.6,2.04,4.21,0.87,2.07,2.97,1.36,1.8
June,,2.25,4.02,0.41,1.3,2.24,2.31,2.46,0.76,0.99,1.64,0.28,0.55,0.23,2.78,0.03,3.78,2.76,2.08,2.43,0.34,4,3.59,2.78,1.63,4.11,1.71,1.14,1.74,3.28,0.69,2.97,0.71,1.41,1.95,2.8,3.01,3.19,1.83,0.78,0.81,0.98,1.89,2.18,3.68,3.2,1.48,2.05,3.07,1.04,1.06
July,,0.71,2.64,0.51,3.06,4.11,0.93,1.94,4.6,1.69,3.8,0.63,3.69,0.51,4.67,2.6,1.11,3.47,1.56,1.92,2.54,3.97,1.94,2.71,0.54,0.4,5.82,1.62,3.41,7.91,2.64,0.82,1.72,2.6,2.62,2.58,1.05,1.79,0.91,1.62,4.5,1.71,0.98,2.46,2.67,2.95,2.32,3.42,2.26,1.89,3.95
August,,0.67,5.48,0.62,2.17,2.09,5.29,5.34,2.39,3.26,1.08,2.3,3.24,2.68,3.15,2.09,1.43,3.3,2.76,2.29,4.08,4.54,1.98,1.62,3.32,2.85,0.17,1.48,4.42,2.65,0.09,3.99,4.18,2.89,4.54,2.19,4.13,1.21,3.29,1.15,3.8,3.99,4.21,1.61,2.9,0.57,3.29,2.31,2.62,3.23,5.52
September,,1.38,1.09,2.1,2.76,1.35,2.71,1.63,6.17,2.02,1.39,1.02,2.34,2.5,5.13,4.03,1.42,4.94,2.44,0.36,4.86,1.52,5.48,3.44,3,3.06,3.39,2.85,1.54,1.05,1.32,1.29,2.42,3.42,1.75,3.7,5.31,2.23,1.58,3.32,4,4.37,3.48,3.08,2.8,1.14,6.46,2.42,3.97,0.13,7.58
October,,3.64,3.75,4.72,3.06,5.53,6.2,3.94,1.81,1.42,2.84,1.48,1.52,5.22,6.75,3.76,3.96,3.4,5.99,6.1,3.59,0.42,7.08,2.74,2.6,4.27,0.96,4.2,3.21,5.64,4.29,1.82,4.66,3.55,4.75,3.88,2.55,0.94,2.77,6.19,1.57,0.99,6.04,2.97,2.7,2.21,1.83,2.14,2.95,3.16,11.46
November,,3.73,1.19,3.59,4.53,2.64,4.59,1.59,3.18,3.39,1.99,4.16,2.62,2.54,3.67,3.37,9.4,3.12,4.72,11.67,6.71,7.43,2.44,1.2,2.56,5.99,3.23,3.4,6.11,6.19,6.56,2.76,0.94,2.31,6.25,1.45,5.99,2.45,1.88,5.1,6.5,6.21,5.98,2.09,8.54,4.23,1.32,2.31,2.61,8.08,5.19
December,,8.53,3.41,1.86,9.42,9.1,4.07,1.19,3.94,5.12,4.55,1.41,6.35,2.39,5.26,5.44,0.48,4.35,3.96,9.77,4.37,1.99,3,3.03,11.68,4.87,4.79,4.14,3.48,1.92,2.91,3.34,5.23,3.87,2.58,5.36,4.34,1.99,6.82,1.49,3.73,3.18,3.49,0.72,3.56,5.72,5.4,2.43,4.37,6.84,3.45
Total,,26.64,34.27,31.26,39.35,41.08,39.62,26.88,33.13,37.27,31.95,19.74,36.39,31.96,47.52,39.4,33.77,39.63,38.6,44.17,41.72,38.68,38.85,32.47,36.5,38.67,39.86,44.3,32.2,42,33.46,35.1,37.39,36.66,30.28,31.67,42.25,36.92,33.16,27.12,39.88,40.48,38.81,24.14,38.09,35.46,29.45,31.7,34.79,39.38,54.32
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gauge on open site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
