"TEIGNMOUTH (HAZELDOWN RES.)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1727,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.10,3.49,4.40,1.41,4.61,5.61,4.96,4.39,4.80,2.48,5.82,
February,0.72,0.25,3.32,7.64,1.53,4.96,2.88,3.40,2.91,2.69,1.59,
March,3.89,1.87,3.34,1.83,1.90,0.29,0.68,3.87,3.94,0.20,2.66,
April,3.51,0.33,4.31,3.19,3.09,2.95,2.93,2.05,1.98,1.21,3.52,
May,1.44,2.52,0.71,1.82,4.98,4.27,0.74,0.58,1.46,3.05,1.64,
June,1.64,0.28,0.55,0.23,2.78,0.03,3.78,2.76,2.08,2.43,0.34,
July,3.80,0.63,3.69,0.51,4.67,2.60,1.11,3.47,1.56,1.92,2.54,
August,1.08,2.30,3.24,2.68,3.15,2.09,1.43,3.30,2.76,2.29,4.08,
September,1.39,1.02,2.34,2.50,5.13,4.03,1.42,4.94,2.44,0.36,4.86,
October,2.84,1.48,1.52,5.22,6.75,3.76,3.96,3.40,5.99,6.10,3.59,
November,1.99,4.16,2.62,2.54,3.67,3.37,9.40,3.12,4.72,11.67,6.71,
December,4.55,1.41,6.35,2.39,5.26,5.44,0.48,4.35,3.96,9.77,4.37,
Total,31.95,19.74,36.39,31.96,47.52,39.40,33.77,39.63,38.60,44.17,41.72,
Calc annual,31.95,19.74,36.39,31.96,47.52,39.40,33.77,39.63,38.60,44.17,41.72,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
