KIRKMICHAEL (BISHOP'S COURT),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR7422,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.46,4.53,,,,,,,,,,
February,1.41,0.19,,,,,,,,,,
March,3.90,4.25,,,,,,,,,,
April,3.28,1.03,,,,,,,,,,
May,3.09,1.68,,,,,,,,,,
June,2.41,0.44,,,,,,,,,,
July,4.15,3.77,,,,,,,,,,
August,2.63,4.38,,,,,,,,,,
September,2.64,1.33,,,,,,,,,,
October,6.41,2.56,,,,,,,,,,
November,2.35,4.31,,,,,,,,,,
December,2.90,2.79,,,,,,,,,,
Total,39.63,31.26,,,,,,,,,,
Calc annual,39.63,31.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
