EDINBURGH UNIVERSITY FULTON LAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NT257733,Long,-3.1912642,Lat,55.946971,Elevation,277,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,,,,2.95,1.05,2.71,2.51,2.93,0.88,1.29,2.45,2.13,1.18,2.87,2.07,2.46,1.99,2.36,4.18,1.77,1.18,1.87,2.36,2.58,2.08,4.13,0.68,2.52,1.78,2.93,,,,,,,,
February,,,,,,,0.76,0.97,1.03,1.05,3.06,1.99,2.1,1.03,1.69,2.15,3.76,0.72,2.57,2.03,2.85,0.43,2.1,2.43,0.75,3,3.12,1.04,3.01,0.92,0.37,1.3,0.18,,,,,,,,
March,,,,,,,2.02,1.83,3.06,4.38,0.91,1.56,1.9,2.79,3.07,1.92,3.35,1.33,0.64,1.34,2.23,2.47,1.45,0.67,1.42,2.5,1.38,1.36,1.84,0.18,1.78,1.57,2.63,,,,,,,,
April,,,,,,,0.97,1.31,1.76,2.27,3.59,1.15,0.3,2.02,1.07,1.23,2.13,2.1,0.72,2.78,1.86,0.71,1.61,1.87,1.29,2.7,1.61,1.54,0.5,1.53,1.34,2.16,1.88,,,,,,,,
May,,,,,,,5.33,3.06,2.04,1.63,1.79,1.17,1.56,1.46,1.96,1.57,3.77,1.4,3.29,0.63,2.28,1.54,0.81,1.18,4.22,3.88,3.15,2.03,1.28,1.56,0.86,2.67,2.92,,,,,,,,
June,,,,,,,1.62,2.65,0.95,1.73,1.43,2.56,3.54,1.32,0.92,1.68,2.62,1.76,0.54,1.63,0.99,0.37,1.58,0.93,1.5,0.4,2.44,3.42,4.36,2.3,1.62,4.25,1.11,,,,,,,,
July,,,,,,,2.06,3,3.55,3.59,3.95,1.1,1.94,0.51,2.6,2.78,6,1.32,3.48,0.63,4.37,2.35,3.98,2.58,4.25,1.58,2.49,2.43,2,2.12,3.78,3.41,2.06,,,,,,,,
August,,,,,,,5.26,4.32,1.63,1.72,4.55,1.17,5.01,1.36,1.77,7.04,4.81,4.14,1.44,1.64,5.54,4.13,1.44,4.29,2.27,3.54,2.15,7.12,3.91,4.08,5.24,5.6,0.43,,,,,,,,
September,,,,,,,0.68,1.33,2.66,2.57,0.76,1.33,2.82,2.8,0.45,2.69,1.27,0.98,4.16,1.89,1.63,1.55,1.71,1.51,2.79,4.33,3.95,7.8,2.07,0.3,3.56,1.56,2.27,,,,,,,,
October,,,,,,,6.13,7.75,1.23,4.77,2.5,2.81,2.71,1.53,1.53,2.27,4.58,2.55,2.79,2.9,0.84,4.13,1.41,1.56,3.06,1.8,3.26,2.97,2.86,2.56,2.68,1.37,5.66,,,,,,,,
November,,,,,,,3.65,1.15,1.52,0.78,2.95,4.63,1.9,1.92,2.8,0.95,3.21,2,1.34,5.23,1.65,0.97,1.04,2.78,0.98,0.67,3.2,1.32,2.6,3.26,3.51,4.26,1.75,,,,,,,,
December,,,,,,,1.27,3.81,0.46,3.08,1.22,2.07,3,1.65,3.55,4.45,2.69,2.13,1.68,2.99,2.27,2.91,2.67,2.38,3.36,3.54,0.52,1.67,1.93,3.44,1.77,0.93,4.62,,,,,,,,
Total,,,,,,,32.7,32.23,22.6,30.08,29.64,22.42,28.07,20.84,23.54,29.91,41.06,22.5,25.11,25.68,28.87,25.74,21.57,23.36,27.76,30.3,29.85,34.78,30.49,22.93,29.03,30.86,28.44,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1923 Sept,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1900-1909_27_pt1-page-196.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1910-1919_25_pt1-page-302.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERROR_TYRain_1920-1930_30_pt1-page-058.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1931-1940_24_pt1-page-113.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
