"WETHERBY RIBSTON HALL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3347,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.68,3.02,3.97,1.21,2.18,1.97,3.17,1.95,4.93,2.10,4.20,
February,1.80,0.25,2.40,4.79,0.59,3.92,1.04,0.88,2.38,0.66,0.78,
March,2.34,1.40,1.63,2.09,1.58,0.79,0.92,1.62,2.59,0.51,2.45,
April,3.67,1.79,3.11,1.80,1.66,3.15,1.20,1.51,0.78,0.96,3.23,
May,2.49,1.69,0.82,3.43,4.74,4.50,2.73,1.72,2.34,1.50,2.22,
June,1.56,0.23,2.09,1.34,1.94,0.00,3.61,2.65,4.40,1.60,2.06,
July,5.97,2.05,5.84,2.95,3.66,2.00,2.01,4.77,0.90,2.95,5.28,
August,1.66,4.37,6.65,3.42,4.79,2.36,4.26,5.56,4.53,2.08,3.16,
September,1.15,0.67,3.02,2.68,3.44,4.03,1.88,3.56,0.64,0.62,3.80,
October,2.92,1.98,1.08,2.77,2.90,3.04,3.05,2.39,4.69,2.21,2.09,
November,1.27,2.74,1.25,2.72,2.50,1.71,5.09,2.49,3.05,3.32,4.23,
December,3.08,3.16,4.58,3.43,2.70,2.68,0.89,2.19,1.33,5.25,2.52,
Total,31.59,23.35,36.44,32.63,32.68,30.15,29.85,31.29,32.56,23.76,36.02,
Calc annual,31.59,23.35,36.44,32.63,32.68,30.15,29.85,31.29,32.56,23.76,36.02,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,
