SIDMOUTH (SALCOMBE REGIS),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR7440,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.88,2.58,4.79,1.19,4.77,,,,,,,
February,0.49,0.27,2.92,7.59,1.32,,,,,,,
March,3.01,1.71,3.37,1.13,1.28,,,,,,,
April,4.24,0.79,3.02,3.58,2.88,,,,,,,
May,1.66,1.80,0.89,1.48,4.77,,,,,,,
June,2.42,0.89,0.91,0.44,2.82,,,,,,,
July,3.95,0.50,3.69,1.13,4.45,,,,,,,
August,1.13,3.04,4.34,2.13,3.71,,,,,,,
September,1.54,,2.47,3.09,5.92,,,,,,,
October,2.86,-999.00,1.58,5.22,6.56,,,,,,,
November,1.47,4.39,1.87,1.98,3.15,,,,,,,
December,4.30,1.76,5.00,3.75,4.30,,,,,,,
Total,31.95,19.65,34.85,32.71,45.93,,,,,,,
Calc annual,31.95,17.73,34.85,32.71,45.93,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,1.92,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,
