BIRMINGHAM WW (PEN-Y-GAREG) 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SN926677,Long,-3.57631,Lat,52.296893,Elevation,1540,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,4238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,4.86,1.5,3.41,6.6,2.15,4.1,4.25,2.4,4.75,3.7,4.36,8,7.9,6.86,6.43,6.55,7.63,7.9,,2.2,8.2,6,9.8,5.2,6.2,2.3,,10.55,11.5,9.03,3.6,3.18,5.91,9.92,7.56,4.17,7.43,4.71,14.27,4.1,2.91,6.71,8.32,2.47,5.43,4.09,,5.8,5.91,7.53,9.11
February,5.27,3.06,2.57,2.35,4.75,6.2,7.1,1.65,1.1,3.3,2.22,0.34,8.32,13.05,1.3,9,4.35,5.74,,1.2,0.7,6.1,0.1,7.4,0.5,6.5,3.08,8.32,3.5,6.7,4.62,5.58,1.8,4.38,2.61,7.7,12.21,,4.75,2.54,10.44,7.19,3.45,3.11,5.15,4.19,1.67,6.4,8.81,0.79,7.57
March,1.7,2.35,5.3,4.75,7,2,1.45,3.07,0.7,7.6,3.65,5.85,5.41,3.36,,2.05,2.45,6.2,4.55,0.8,3.15,1.25,4,3.6,,2.25,3.8,,1.32,3.31,3.81,4.12,3.97,1.51,0.85,-999,1.28,,4.16,3.56,3.55,7.12,2.9,5.42,4.84,4.1,4.54,5.7,1.51,4.35,3.52
April,3.65,2.7,0.35,5.08,1.45,2.35,3.2,2.2,0.7,2.2,3.65,1.36,4.66,4.2,5.3,4.9,3.05,3.63,2.5,1.15,4,4.7,5.31,1.1,4.5,6.75,3.73,4.12,0.52,3.5,3.62,2.11,4.08,1.47,2.8,-999,1.93,4.65,4.68,5.05,4.48,5.92,2.97,3.46,3.1,3.76,2.7,0.39,1.43,6.43,5.34
May,2.75,1.5,1.73,2.5,2.35,3.25,3.75,2,1.5,0.9,2.38,2.16,1.5,,5.87,5.36,3.55,2.13,1,3.6,3.4,5.75,5.5,1.9,3.1,1.85,2.1,2.2,4.5,1.25,2.63,3.64,8.11,5.51,3.77,3.67,3.24,3.76,3.57,6.41,1.7,3.15,4.11,3.11,2.91,5.73,1.11,3.46,4.32,2.19,2.4
June,6.85,4.25,4.95,2.75,1.4,1.05,0.85,2.8,1.35,3.05,3.56,0.86,2.9,1,3.5,0.18,2.95,7.55,5.95,4,1.6,4.2,1.84,4.6,2.25,5.3,6.55,2.3,4.55,2.3,0.52,1.27,0.77,4.62,3.31,5.34,3.81,3.15,5.52,0.63,2.18,1.19,2.9,1.53,6.62,5.14,2.29,1.55,4.27,3.32,3.09
July,5.1,0.75,3.65,1.1,2.2,5.25,1.1,2.15,2.15,1.3,6.34,2.7,6.78,,6.77,3.67,7.45,6.95,3.6,3.5,6.4,4.6,6.4,4.5,,1.1,,3.02,5.14,7.8,6.91,2.63,4.9,3.69,3.36,2.81,3.34,3.58,3.1,2.07,4.68,2.45,2.22,5.6,5.88,1.98,4.61,6.32,5.32,4.84,6.71
August,6.35,4.55,9.4,1.3,3.55,4.6,2.55,11.6,1.05,3.5,2.15,6.67,4.16,7.13,7.53,5.17,5.46,9.9,6.5,2.55,6.4,5.4,1.7,1.85,6.68,2.3,0.82,1.26,4.1,3.7,1.21,8.87,4.03,4.61,2.68,3.85,8.64,0.52,5.11,3.21,7.51,5.91,4.9,4.84,5.12,1.37,7.44,11.7,4.34,0.68,5.01
September,0.5,3.6,0.75,3,2.4,0.95,2.9,2.8,7.15,1.5,3.66,2.05,5.1,6.17,8.54,4.8,4.4,5.7,1.95,2.25,8.5,3.25,4.45,1.1,4.5,11.1,4.8,2.61,1.9,0.86,3.69,1.48,4.47,5.59,4.96,3.6,9.98,3.32,4.98,3.46,9.44,4.76,5.11,6.58,7.51,3.86,5.09,12.11,8.31,0.48,5.65
October,5.05,4.4,5,5.5,2,2.5,6.35,7.4,1.95,2.3,6.67,2.64,1.41,11.73,7.25,8.3,5,6.35,8.05,8.3,9,2.35,10.44,7.4,,9.3,,4.64,9.95,3.55,6.93,6.53,6.87,5.43,9.89,4.2,2.75,1.71,4.34,8.21,4.12,1.3,6.15,3.93,8.39,4.91,4.25,6.31,6.36,8.09,7
