"PENDLE HILL, BUTTOCK GAUGE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SD807401,Long,-2.294903,Lat,53.856763,Elevation,1175,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2986/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,,,8.19,7.78,4.32,4.77,3.27,3.86,4.71,7.84,6.36,1.64,1.01,6.37,6.04,10.65,5.83,5.86,4.57,9.54,4.61,5.1,5.8,7.39,2.62,5.57,3.23,5.45,6.68,3.81,4.04,7.55
February,,,,,,,,,,,,8,0.24,4.98,0.57,8.99,2.29,8.28,2.93,5.85,2.86,6.58,2.29,4.15,4.27,7.39,7.96,2.96,4.89,4.95,7.51,4.16,1.86,3.87,3.49,3.46,1.71,3.55,9.98,1.54,3.37
March,,,,,,,,,,,,0.78,3.98,3.37,2.79,1.99,2.81,1.85,3.18,2.77,3.55,3.9,2.93,2.01,1.39,2.63,1.61,8.55,3.1,2.82,2.86,5.87,3.02,2.53,3.35,1.8,2.56,5.93,2.5,2.05,1.67
April,,,,,,,,,,,,3.58,5.02,2.39,3.75,3.58,1.45,4.45,1.51,2.76,3.74,2.58,1.82,3.49,3.61,3.72,1.9,4,3.33,6.69,4.44,3.18,3.21,3.74,1.73,3.51,3.14,1.03,2.1,3.38,3.71
May,,,,,,,,,,,,3.05,5.67,2.82,4.28,1.17,1.34,2.73,4.14,1.65,1.6,3.25,2.76,2.9,4.93,5.35,1.64,3.02,1.48,3.32,2.38,2.01,2.08,2.89,3.63,4.55,3.41,2.24,6.34,1.91,2.1
June,,,,,,,,,,,,8.83,1.81,2.42,3.67,4.07,4.83,4.16,6.55,5.67,0.95,0.73,1.38,6.51,4.91,6.14,3.85,3.9,6.26,1.42,4.9,1.21,4.79,2.81,4.58,4.62,3.12,2.8,5.73,3.83,1.89
July,,,,,,,,,,,,6.39,7.16,4.08,3.58,3.17,7.57,3.33,6.79,8.01,5.47,2,8.1,5.5,4.97,4.27,6.16,5.47,3.13,3.54,5.1,5.04,3.85,7.7,9.97,1.33,6.36,8.38,4.29,5.16,12.62
August,,,,,,,,,,,8.17,5.93,2.1,2.95,6.04,1.76,4.22,3.59,6.55,2.52,4.88,8.36,6.3,10.45,4.28,3.55,10.79,0.26,5.96,3.95,11.17,6.88,9.72,7.77,9.65,1.15,15.02,7.51,4.65,0.74,7.39
September,,,,,,,,,,,4.32,3.84,10.59,1.92,4.57,9.44,6.04,3.5,2.69,1.91,6.68,1.26,5.26,5.89,9.15,4.31,9.45,5.44,5.69,2.39,9.79,5.08,6.88,5.97,8.92,4.24,6.17,8.61,6.51,0.58,3.42
October,,,,,,,,,,,9.9,3.79,9.96,4.81,7.7,11.35,7.68,2.01,14.05,1.68,5.32,8.68,12.01,5.24,6.4,8.07,1.59,1.25,4.46,5.59,5.52,1.55,3.84,1.88,11.88,3.55,3.63,10.27,4.43,7.73,3.72
November,,,,,,,,,,,8.3,8.08,4.61,2.12,3.26,5.65,6.23,2.34,7.26,9.32,8.56,2.97,2,4.73,8.95,0.85,8.25,10.91,4.36,6.23,8.07,9.91,3.1,7.82,6.72,2.06,2.48,2.2,2.52,6.16,8.35
December,,,,,,,,,,,3.89,5.28,2.36,0.8,6.29,3.58,6.81,2.46,6.04,4.13,7.76,4.59,5.69,3.22,5.96,2.89,4.93,5.54,3.23,10.93,4.16,13.54,5.29,3.34,9.39,8.86,5.97,7.97,4.62,8.17,6.33
Total,,,,,,,,,,,,65.74,61.28,36.98,51.27,58.02,55.13,43.41,69.53,52.63,53.01,45.91,56.91,60.13,69.47,55,63.99,55.87,55.43,56.44,71,64.23,55.03,52.94,78.88,42.36,59.02,67.17,57.48,45.29,62.12
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12396,BUTTOCK ,01/01/1930,Current ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
