OVER DARWEN DAISY GREEN No 2 gauge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SD726240,Long,-2.416608,Lat,53.711695,Elevation,969,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,4.01,2.2,5.15,4.46,2.42,2.16,3.69,7.23,6.69,3.38,4.69,4.82,5.25,2.04,6.6,1.88,4.01,2.73,5.67,2.21,3.54,4.99,3.88,7.35,5.63,3.61,3.86,6.07,4.75,6.97,4.74,,,,,,,,
February,,,3.5,6.71,6.43,0.45,3.06,4.53,3.43,1.76,4.18,2.31,1.77,4.59,4.99,2.83,4.42,2.29,4.3,2.6,4.8,5.46,2.26,1.89,4.18,7.89,5.64,0.8,6.09,1.2,3.23,0.37,6.07,,,,,,,,
March,,,1.07,1.26,4.2,5.21,6.98,5.8,2.63,3.06,0.47,4.19,3.54,6.37,3.2,3.9,3.87,4.08,3.8,3.29,1.17,2.28,6.79,6.08,6.22,2.42,2.4,2.65,1.89,5.19,4.78,3.51,3.95,,,,,,,,
April,,,2.07,0.67,1.86,3.22,2.57,4.11,2.76,4.78,2.99,3.46,3.36,2.44,3.37,3.95,2.17,2.31,2.63,4.08,4.62,3.23,0.91,6.45,1.91,3.05,4.49,2.88,1.2,3.34,5.82,2.25,3.96,,,,,,,,
May,,,4.75,2.53,3.25,0.9,0.81,2.97,3.8,3.18,2.73,1.44,3.34,3.72,3.03,0.66,4.62,4.35,3.25,2.83,4.23,2.56,2.31,3.97,2.71,1.93,3.77,1.35,3.04,2,5.51,3.08,2.43,,,,,,,,
June,,,5.62,2.76,3.07,2.56,4.58,4.47,3.39,1.69,3.26,2.54,1.79,1.59,1.6,3.86,1.28,8.43,2.18,3.43,3.58,4.61,6.24,3.27,2.6,2.23,3.59,3.68,2.03,1.58,3.26,0.5,4.35,,,,,,,,
July,,,2.88,4.61,5.11,7.66,3.06,2.24,0.84,2.15,2.18,2.93,4.1,4.49,2,3.01,2.31,2.95,4.74,6.99,5.13,0.45,5.13,1.76,5.91,4.68,3.87,2,3.68,2.35,6.47,2.63,6.22,,,,,,,,
August,,,6.4,3.42,6.39,4.94,3.64,7.15,5.76,1.46,6.36,2.63,2.79,5.58,4.92,5.37,4.16,5.08,4.37,4.06,6.92,3.92,7.72,2.51,3.8,5.39,3.4,7.77,3.43,4.31,2.55,7.26,7.4,,,,,,,,
September,,,4.92,6.09,0.45,1.89,10.39,4.77,1.57,8.91,2.39,1.28,2.46,6.08,1.6,3.22,1.66,1.34,4.46,2.98,0.71,4.38,2.42,1.98,6.13,1.14,4.58,3,11.72,2.71,2.82,2.76,5.53,,,,,,,,
October,,,5.4,5.45,5.14,5.6,7.29,3.22,4.42,3.57,6.66,3.99,4.93,10.43,3.13,4.41,8.05,4.52,2.28,7.46,4.08,4.27,5.93,2.44,3,1.94,10.06,10.72,4.22,2.72,1.39,3.31,1.32,,,,,,,,
November,,,3.38,4.35,4.73,4.6,2.44,5.39,3.54,2.86,5.37,7.51,3.06,3.21,4.04,6.26,4.95,3.17,3.81,1.92,6.4,5.12,3.9,5.97,7.24,2.79,4.19,6.11,3.01,3.46,2.13,3.07,4.65,,,,,,,,
December,,,3.18,5.17,5.04,5.7,8.07,7.48,5.1,3.17,6.4,4.85,4.91,4.16,3.89,1.14,4.82,5.28,3.12,6.79,5.49,8.9,5.06,3.92,8.34,9.89,3.26,3.34,8.72,7.54,2.95,9.2,7.42,,,,,,,,
Total,,,47.18,45.22,50.82,47.19,55.31,54.29,40.93,43.82,49.68,40.51,40.74,57.48,41.02,40.65,48.91,45.68,42.95,49.16,52.8,47.39,52.21,45.23,55.92,50.7,54.88,47.91,52.89,42.47,45.66,44.91,58.04,,,,,,,,
