"GLEN MEANN",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5520,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,13.50,13.75,8.40,10.35,7.15,8.50,14.95,11.00,21.55,2.80,14.40,
February,11.80,2.70,8.10,10.75,2.05,7.10,10.60,5.00,9.35,3.50,1.00,
March,8.70,12.70,3.70,4.90,0.90,2.60,7.10,7.45,12.05,2.30,4.45,
April,3.70,1.90,4.35,5.60,4.90,8.20,4.50,6.85,4.85,2.10,2.35,
May,9.60,6.45,7.30,3.00,7.50,10.90,5.00,3.40,2.00,6.30,4.10,
June,2.75,0.70,3.30,2.00,4.15,1.35,-999.00,6.85,7.55,4.10,3.80,
July,5.80,5.70,5.50,6.70,8.25,2.45,3.50,6.10,5.45,5.10,3.55,
August,6.60,8.55,4.55,9.35,6.40,6.20,7.00,8.40,8.30,9.00,8.80,
September,4.05,3.95,4.50,12.10,9.40,5.10,6.00,8.20,6.05,3.10,6.40,
October,4.80,7.40,4.00,12.00,5.50,9.00,8.05,10.65,13.00,11.25,12.60,
November,10.70,5.60,6.20,6.15,7.10,0.75,12.45,9.15,10.45,12.10,9.40,
December,7.00,14.55,8.40,5.85,17.25,6.10,4.90,3.20,8.90,18.15,9.00,
Total,89.00,83.95,68.30,88.75,80.55,68.25,89.60,86.25,109.50,79.80,79.85,
Calc annual,89.00,83.95,68.30,88.75,80.55,68.25,84.05,86.25,109.50,79.80,79.85,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,5.55,-0.00,-0.00,-0.00,-0.00,
