"TIPTREE, BROOK HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1313,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,1.04,1.91,0.94,3.56,1.53,1.54,
February,,,,,,1.74,1.98,3.04,1.11,0.45,0.61,
March,,,,,,1.05,0.16,1.73,2.19,0.00,1.33,
April,,,,,,1.92,4.35,1.70,1.15,2.04,2.45,
May,,,,,,2.59,1.19,0.80,1.39,1.74,1.58,
June,,,,,,0.41,2.25,3.40,2.65,0.78,0.45,
July,,,,,,1.93,1.80,3.30,2.19,1.95,3.01,
August,,,,,,4.14,0.97,3.54,2.74,1.56,2.02,
September,,,,,,2.69,1.11,3.50,0.86,1.43,4.54,
October,,,,,,2.71,1.86,1.96,2.38,2.83,1.22,
November,,,,,,1.15,3.74,2.04,1.73,4.67,3.16,
December,,,,,,1.95,0.58,2.41,3.12,3.85,1.64,
Total,,,,,,23.32,21.90,28.36,25.07,22.83,23.55,
Calc annual,0.00,0.00,0.00,0.00,0.00,23.32,21.90,28.36,25.07,22.83,23.55,
Difference,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,-0.00,0.00,
