WARLINGHAM COUNCIL SCHOOL,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,85,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.64,2.06,4.22,2.04,3.31,3.02,4.11,2.60,4.30,,4.42,
February,0.61,0.40,2.95,4.62,0.83,4.53,2.83,4.91,1.76,,0.88,
March,1.73,1.92,2.62,2.18,1.68,0.82,0.51,3.70,2.37,,2.00,
April,3.80,1.42,3.96,2.51,4.47,2.97,5.17,2.37,2.10,,1.85,
May,0.84,1.88,1.16,3.08,4.87,2.14,1.48,1.14,2.13,,3.07,
June,2.04,0.14,1.72,0.55,2.70,0.18,4.58,3.22,3.27,,0.80,
July,4.82,0.16,3.55,2.97,4.59,3.64,2.14,2.58,1.77,,2.97,
August,1.74,2.18,2.60,2.39,3.90,2.24,3.35,4.50,3.21,,4.20,
September,3.54,1.21,2.31,2.12,4.98,3.84,1.24,5.78,0.88,,4.67,
October,1.63,0.93,1.29,6.80,3.86,3.97,2.39,1.83,6.10,,1.59,
November,1.09,1.73,2.45,2.33,4.45,3.26,6.97,3.16,3.13,,5.81,
December,1.82,1.95,4.87,3.40,4.71,3.63,0.70,5.13,4.22,,2.39,
Total,27.30,15.98,33.70,34.99,44.35,34.24,35.47,40.92,35.24,,34.65,
Calc annual,27.30,15.98,33.70,34.99,44.35,34.24,35.47,40.92,35.24,0.00,34.65,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,NaN,0.00,
