"COMPTON, HOME CLOSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,715,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,3.34,5.15,2.63,6.13,1.26,3.27,
February,,,,,,4.02,2.10,4.42,2.40,1.00,1.25,
March,,,,,,0.51,0.66,3.50,3.14,0.08,1.47,
April,,,,,,3.02,3.17,2.24,1.64,0.75,2.60,
May,,,,,,3.49,1.45,0.92,1.37,2.05,2.05,
June,,,,,,0.07,2.47,2.92,2.50,2.15,0.54,
July,,,,,,3.33,1.73,2.71,1.44,1.66,1.88,
August,,,,,,3.42,1.11,3.78,2.30,1.64,3.65,
September,,,,,,3.59,0.85,6.03,1.23,0.28,2.75,
October,,,,,,3.53,2.01,2.09,7.54,4.08,1.95,
November,,,,,,2.53,6.71,3.82,2.55,9.28,5.07,
December,,,,,,3.34,0.78,3.84,3.04,7.11,3.72,
Total,,,,,,34.19,28.19,38.90,35.28,31.34,30.20,
Calc annual,0.00,0.00,0.00,0.00,0.00,34.19,28.19,38.90,35.28,31.34,30.20,
Difference,NaN,NaN,NaN,NaN,NaN,-0.00,-0.00,-0.00,0.00,0.00,0.00,
