HOPTON-HOPTON-HOUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TM521998,Long,1.716051,Lat,52.537654,Elevation,20,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,1383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,2.6,2.84,1.46,1.49,,0.98,0.8,1.42,2.71,2.67,,1.96,4.74,1.76,1.53,2.42,3.76,2.07,1.85,1.4,1.52,3.98,0.95,1.21,2.26,2.52,1.06,1.89,1.58,3.99,1.45,2.15,3.12,
February,,,,,,,,1.98,1.24,0.44,0.99,,0.33,1.75,0.35,1.79,2.99,,0.81,1.08,1.12,1.73,0.65,0.59,1.72,1.66,3.04,2.32,0.56,1.12,2.89,3.37,1.02,1.46,1.96,2.04,2.03,2.07,3.06,0.21,
March,,,,,,,0.28,2.55,1.33,0.04,1.2,,1.56,1.42,1.45,0.57,0.46,,0.55,2.03,2.93,2.51,2.15,0.24,0.52,1.78,1.39,3.99,0.3,1.5,0.28,2.93,2.38,0.38,2.21,1.65,0.75,1.68,1.61,0.75,
April,,,,,,,2.77,1.7,1.43,1.01,1.32,,2.75,0.89,1.98,1.71,1.21,,0.78,2.31,1.53,0.77,0.35,0.73,1.5,2.26,0.66,1.1,1.46,1.41,2.17,3.57,0.81,2.03,0.41,0.53,0.81,0.51,1.22,2.18,
May,,,,,,,1.32,0.54,1.94,0.83,2.6,,2.74,1.86,1.3,1.61,0.91,,2.12,0.91,0.17,2.13,1.09,1.13,0.83,1.87,1.72,0.63,2.13,1.55,1.89,2.07,1.54,1.23,1.92,1.83,0.68,1.36,3.28,0.42,
June,,,,,,,2.89,4.02,1.83,0.33,0.48,,0.3,2.37,1.22,1.94,2.73,,0.57,1.26,0.69,0.67,1.04,2.06,1.32,2.53,2.98,1.25,2.77,0.6,2.49,2.08,1.24,1.68,2.65,2.16,1.57,2.26,3.89,0.52,
July,,,,,,,2.14,1.65,1.97,2.89,3.71,,3.59,1.26,2.17,1.06,3.46,,1.22,1.66,5.74,1.3,4.03,0.51,1.2,1.31,3.28,1.55,2.02,0.77,3.07,2.96,1.47,2.73,2.12,0.21,1.78,3.06,3.13,1.01,
August,,,,,,,1.81,3,1.97,1.33,2.73,,2.11,0.71,1.77,0.8,0.95,,0.51,3.56,0.84,3.97,1.29,1.74,1.22,3.64,3.97,0.17,2.81,0.74,2,2.66,3.54,2.31,4.94,1.59,3.35,2.41,2.8,2.16,
September,,,,,,,0.89,5.82,1.63,0.21,6.65,,1.3,2.92,1.41,2.92,2.35,,2.15,1.38,1.24,0.44,1.38,2.69,4.83,1.4,3.88,0.5,1.14,1.76,2.62,1.67,3.24,2.11,1.55,1.25,1.27,3.31,1.78,0,
October,,,,,,,2.7,2.26,1.99,2.5,1.22,,3.3,3.23,1.59,2.59,2.78,,2.6,6.43,1.82,3.17,4.29,1.25,3.32,1.62,1.93,0.3,1.28,2.78,1.35,0.72,2.01,1.91,2.17,3.89,3.95,1.42,2.24,2.76,
November,,,,,,,2.87,4.47,3.04,3.42,3.65,,1.54,3.24,1.69,3.28,2.62,,2.13,4.3,6.01,2.63,3.76,3.42,4.71,1.49,4.01,1.38,0.91,2.81,3.7,3.88,4.53,1.11,4.65,0.89,1.23,1.54,1.12,2.95,
December,,,,,,,0.81,2.34,3.1,4.04,1.95,,0.51,0.64,3.07,1.92,1.68,,2.96,2.09,2.52,1.31,2.42,1.4,1.62,2.89,3.13,2.01,1.53,1.66,2.64,1.55,3.08,0.99,1.76,1.58,1.13,2.03,3.27,2.77,
Total,,,,,,,,32.93,24.31,18.5,27.99,,21.01,21.09,19.42,22.9,24.81,,18.36,31.75,26.37,22.16,24.87,19.52,24.86,24.3,31.39,16.72,20.89,17.65,26.31,29.72,27.38,19,28.23,19.2,22.54,23.1,29.55,18.85,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elevation from OS map (TYR stated 100ft however this is low-lying land),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
