"WEARDALE W.W., HISOPE RESERVOIR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NZ011453,Long,-1.9834185,Lat,54.803159,Elevation,1450,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,4.39,2.77,4.51,2.79,2.41,1.86,2.56,2.27,5.18,5.1,3.79,5.88,2.19,4.09,3.47,4.56,2.1,5.36,2.58,2.77,9.78,1,2.56,2.18,4.75,0.52,3.06,3.4,4.14,2.87,2.63,3.17,6.63
February,,,,,,,,,1.85,1.44,2.12,2.02,1.06,4.63,0.27,5.78,3.44,4.26,1.65,2.04,3.36,6.71,2.75,1.89,2.6,2.72,1.38,5.61,2.14,1.93,5.63,3.28,1.25,1.93,2.84,3.41,3.64,2.98,4.54,0.28,3.26
March,,,,,,,,,2.8,0.21,3.99,2.06,2.46,1.3,5.12,1.31,3.14,7.68,0.8,4.13,3.24,3.3,2.54,1.04,0.76,0.73,1.78,8.78,1.41,1.3,1.03,4.48,1.56,0.09,1.95,2.2,1.33,1.42,3.36,1.11,2.95
April,,,,,,,,,1.13,1.6,3.26,3.69,2.93,1.75,5.71,3.41,1.64,2.85,0.34,1.32,1.48,1.66,1.7,2.02,1.5,2.45,1.42,5.19,2.15,1.6,2.45,2.28,1.58,2.71,0.63,0.48,1.29,0.32,1.59,2.37,1.64
May,,,,,,,,,2.02,1.44,1.46,3.24,4.12,3.26,2.47,0.83,1.95,3.94,2.8,1.58,1,2.11,1.83,3.69,2.02,4.76,2.57,2.23,1.77,1.08,2.59,4.47,1.75,3.17,4.31,2.54,0.73,1.77,3.2,0.58,2.66
June,,,,,,,,,5.51,1.41,1.54,4.48,1.42,2.69,3.69,2.96,3.42,1.02,2.66,2.75,0.68,0.72,1.99,1.74,2.07,3.09,1.7,3.83,4.75,1.44,1.32,1.28,1.29,3.88,2.02,2.31,3.64,1.55,3.48,1.77,0.56
July,,,,,,,,,1.48,3.27,7.78,3.78,4.22,1.91,3.36,0.99,2.98,2.24,2.56,4.32,6.51,2.72,2.79,2.06,2.36,2.1,3.9,3.27,1.29,2.65,3.97,1.9,1.66,1.73,1.56,1.1,2.83,3.77,3.05,1.09,5.91
August,,,,,,,,,4.26,3.01,5.14,4.5,1.87,1.56,3.4,1.62,1.86,2.74,4.08,5.77,0.93,1.79,3.09,5.57,1.81,4.57,4.1,0.2,4.72,2.67,5.53,5.35,3.34,4.73,7.28,1.18,9.44,3.88,3.59,0.65,3.86
September,,,,,,,,,1.25,1.15,4.67,2.57,2.98,2.79,2.11,5.56,3.55,2.76,1.94,2.63,1.9,0.42,3.19,3.24,6.05,1.71,4.36,1.85,2.85,4.04,4.45,1.8,4.46,2.71,3.34,1.09,3.58,3.33,3,1.09,3.35
October,,,,,,,,,5.07,2.35,2.64,1.36,5.25,4.41,5.07,5.84,2.45,2.96,5.71,7.67,4.91,3.73,2.87,2.58,5.21,4.01,1.5,1.38,1.43,3.54,1.72,0.71,4.45,2.26,5.02,1.88,1.6,2.17,2.15,1.99,11.84
November,,,,,,,,,3.93,3.22,3.59,3,1.31,3.57,3.09,5.67,4.33,1.58,4.13,3.98,4.51,4.13,0.95,2.27,6.41,1.27,5.8,2.96,1.7,4.83,6.03,8.93,3.31,2.06,5.16,2.07,0.85,1.99,0.37,4.81,4.26
December,,,,,,,,,1.77,4.98,3.15,1.44,1.52,1.8,5.51,2.09,3.25,5.96,5.91,1.7,2.54,0.8,3.15,1.79,3.04,2.21,2.78,2.61,3.03,4.3,2.57,4.44,2.78,1.29,3.53,4.1,3.37,2.51,4.06,5.36,3.28
Total,,,,,,,,,35.46,26.85,43.85,34.93,31.55,31.53,42.36,38.33,37.19,43.09,36.37,43.77,33.25,32.18,30.32,32.45,35.93,34.98,33.87,40.68,37.02,30.38,39.85,41.1,32.18,27.08,40.7,25.76,36.44,28.56,35.02,24.27,50.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb 1941 and 1947 record notes  corrected for snow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1958 Jan, Feb, Apr, Dec estimated. Records notes 1958 too much estimation and total classed 'np'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956 Dec part adjusted for snow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
