Rainfall at,MULL OF KINTYRE
,
Station no,5415,
,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,6.07,2.82,1.95,2.80,1.86,4.19,4.97,4.39,4.01,1.25,
February,3.32,0.20,4.47,0.54,2.99,2.51,6.37,1.76,4.33,1.39,
March,2.05,2.81,2.54,4.18,1.19,2.90,2.27,3.03,3.00,4.03,
April,1.99,2.93,1.51,3.45,3.68,0.63,3.06,0.41,1.27,1.63,
May,3.46,2.46,1.83,3.83,0.75,2.97,1.97,3.67,0.49,0.94,
June,5.74,1.70,1.97,3.03,4.06,1.93,2.51,4.70,2.98,0.96,
July,3.92,4.30,3.60,2.74,1.77,6.12,5.20,4.40,5.05,2.40,
August,2.58,2.62,3.66,4.75,1.57,3.05,2.88,2.55,1.82,1.81,
September,2.07,3.98,0.96,6.86,3.10,3.49,2.12,4.69,2.48,2.38,
October,1.95,5.91,4.39,4.61,5.23,3.05,4.93,5.34,3.42,5.15,
November,7.09,2.73,3.33,1.47,5.51,3.65,3.15,6.11,5.00,6.28,
December,3.55,3.76,4.01,5.52,4.79,3.55,3.62,3.58,3.08,4.61,
Total,43.79,36.22,34.22,43.78,36.50,38.04,43.05,44.63,36.93,32.83,
Calc annual,43.79,36.22,34.22,43.78,36.50,38.04,43.05,44.63,36.93,32.83,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
