"WELLINGBOROUGH, CASTLE STREET",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR8260,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.27,2.14,2.87,1.11,2.21,,,,,,,
February,0.84,0.35,2.03,3.51,0.57,,,,,,,
March,,0.76,1.57,1.69,0.60,,,,,,,
April,,0.95,3.25,1.62,3.18,,,,,,,
May,,1.16,1.17,1.30,3.97,,,,,,,
June,,0.43,1.11,0.54,1.49,,,,,,,
July,,0.23,3.73,2.82,3.14,,,,,,,
August,0.90,2.19,5.76,1.79,1.94,,,,,,,
September,2.24,1.06,2.08,2.56,2.48,,,,,,,
October,1.65,1.43,0.78,2.95,4.10,,,,,,,
November,1.07,1.66,0.97,1.47,2.34,,,,,,,
December,2.05,1.47,2.48,2.23,2.92,,,,,,,
Total,,13.83,27.80,23.59,28.94,,,,,,,
Calc annual,11.02,13.83,27.80,23.59,28.94,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,NaN,-0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,
