"LOCHGOILHEAD, NUTHILL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NN202002,Long,-4.896872,Lat,56.160461,Elevation,15,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,,,,,9.86,7.72,11.38,7.59,8.74,9.39,9.34,7.16,9.82,9.25,7.43,6.87,13.06,4.11,7.48,5.75,11,,,10.94,8.21,7.99,13.05,12.3,18.33,3.28,13.22,9.04,15.37,9.84,14.73,5.69,7.85,14.12,12.66,7.73,2.96,1.53,7.03,7.56,11.14,3.99,14.23,11.27,12.97,13.46,
February,,,,,6.94,7.6,7.22,7.3,6.58,4.36,10.35,12.37,7.38,5.8,12.22,11.7,8.84,2.33,12.18,1.5,11.37,,,10.93,2.84,8.49,7.65,6.53,8.28,3.32,0.82,7.69,0.09,7.3,1.71,7.87,4.69,7.85,7.08,13.77,3.73,7.44,3,9.12,4.67,12.71,8.06,0.9,10.06,11.04,
March,,,,,5.52,9.66,6.22,7.66,8.86,2.62,5.55,3.16,9.65,9.92,9.32,5.1,2.5,4.95,2.53,7.28,10.28,,,4.83,0.84,3.8,7.17,7.27,12.72,1.95,4.64,1.92,4.22,4.67,4.59,4.36,5.34,3.06,9.55,6.07,6.36,3.51,4.84,4.78,2.13,7.46,4.64,4.79,9.74,,
April,,,,,11.9,4.96,3.77,4.75,2.57,4.4,6.5,6.32,4.89,5.24,6.62,6.11,6.33,2.79,1.53,4.6,6.68,,,7.12,5.12,10.28,2.96,5.99,3.94,2.39,4.38,3.46,8.01,4.29,5.97,4.42,3.1,3.24,1.44,4.15,3.49,3.5,3.29,6.5,3.86,4.61,3.25,14.09,7.7,,
May,,,,,6.74,2.8,7.09,7.07,3.99,4.71,4.09,3.81,2.77,7.85,2.89,1.2,5.56,3.52,3.98,1.25,4.97,,,3.58,5.31,10.12,4.44,4.08,1.54,8.34,4.18,5.62,3.5,3.48,5.71,0.87,2.52,3,4.48,1.51,1.34,2.63,3.74,3.76,5.53,5.78,1.44,4.9,3,,
June,,,,,5.24,2.47,1.53,6.99,3.93,4.24,3.64,4.52,5.95,5.72,1.71,1.97,2.74,4.29,2.75,4.89,4.44,,,3.13,5.15,1.46,5.58,6.41,5.59,6.43,4.1,6.76,1.78,5.19,2.56,4.69,1.86,5.06,8.08,3.2,1.38,1.5,3.01,6.64,6.38,6.53,5.48,5.63,5.45,,
July,,,,,4.14,4.07,4.76,3.25,5.39,5.61,5.05,5.51,3.69,0.83,3.08,5.56,3.41,1.82,4.71,2.56,6.8,,,7.95,7.57,2.91,4.21,4.05,5.51,5.21,5.27,5.98,7.5,5.33,3.31,3.11,6.13,6.09,5.73,7.17,3.68,2.74,6.93,3.99,2.63,5.8,6.31,6.54,7.01,,
August,,,,,6.69,7.78,7.29,8.79,5.42,4.78,11.11,7.26,5.59,2.24,5.6,3.34,4.85,7.97,5.5,5.03,5,,,9.04,6.61,5.79,8,6.86,6.5,6.56,7.64,2.36,5.12,5.18,6.62,4.14,4.02,4.75,3.17,2.44,4.08,7.14,8.74,8.76,4.53,2.5,5.96,0,7.62,,
September,,,,,7.59,5.84,4.35,2.43,9.68,3.03,2.75,3.01,4.33,3.65,4.01,2.5,2.53,5.76,7.95,5.91,4.95,,,10.78,7.44,5.37,5.28,8.38,5.6,3.26,4.33,1.9,6.28,2.01,12.25,11.36,5.63,5.9,8.23,5,5.37,3.22,9.49,6.45,5.61,9,10.8,8.52,11.59,,
October,,,,,6.47,5.76,11.26,5.29,3.3,10,3.46,5.64,8.81,4.86,3.29,5.36,11.47,13.74,9.09,1.48,3.38,,,13.21,7.52,8.01,9.55,10.69,12.42,10.96,13.61,7.52,8.8,5.85,12.96,16.43,6.73,2.06,17.16,3.13,10.53,8.32,10.42,17.78,6.26,7.59,0.8,2.65,13.77,,
November,,,,,5,10.01,7.14,6.34,7.61,6.18,5.24,10.79,9.45,11.95,9.26,3.82,8.82,14.89,9.39,4.4,11.79,,,7.17,7.86,2.02,12.11,11.42,14.23,9.44,10.47,12.21,8.25,4.38,2.49,8.52,5.16,1.65,14.26,12.45,10,8.03,2.34,5.38,11.87,1.42,10.44,14.3,6.87,,
December,,,,,8.62,7.67,7.58,8.21,8.23,10.23,8.68,14.78,18.93,9.25,10.96,9.88,8.99,4.54,9.6,13.49,6.83,,,7.79,13.93,7.02,4.6,1.86,9.95,19.37,9.13,8.37,11.86,1.49,13.63,5.61,12.87,4.55,9.26,4.91,9.22,6.72,9.97,5.72,10.1,9.49,11.63,4.83,11.97,,
Total,,,,,84.71,76.34,79.59,75.67,74.3,69.55,75.76,84.33,91.26,76.56,76.39,63.41,79.1,70.71,76.69,58.14,87.49,,,96.47,78.4,73.26,84.6,85.84,104.61,80.51,81.79,72.83,80.78,59.01,86.53,77.07,65.9,61.33,101.1,71.53,62.14,56.28,72.8,86.44,74.71,76.88,83.04,78.42,107.75,,
