BROOKLAND (THRIFT FARM),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,250,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,2.35,2.63,2.76,2.67,1.28,,,,,,,
February,2.50,0.06,1.63,0.03,3.81,,,,,,,
March,0.08,0.96,1.69,2.55,0.74,,,,,,,
April,3.19,2.50,0.83,2.18,3.90,,,,,,,
May,1.79,2.56,1.55,0.66,1.37,,,,,,,
June,0.67,1.62,1.08,1.36,3.30,,,,,,,
July,2.30,3.40,1.35,1.33,0.38,,,,,,,
August,3.56,0.53,0.98,2.19,4.29,,,,,,,
September,1.66,1.99,4.44,1.06,4.42,,,,,,,
October,0.68,7.70,1.65,2.06,4.20,,,,,,,
November,3.85,1.21,1.92,3.52,5.47,,,,,,,
December,0.67,0.32,0.40,7.15,4.00,,,,,,,
Total,23.30,25.48,20.28,26.76,37.16,,,,,,,
Calc annual,23.30,25.48,20.28,26.76,37.16,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,0.00,0.00,0.00,-0.00,NaN,NaN,NaN,NaN,NaN,,
