TALLA LINNS FOOT FARM EDINBURGH W.W. NO 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NT135204,Long,-3.369819,Lat,55.469753,Elevation,966,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,,,,,,,2.69,2.88,3.6,6.38,6.85,3.5,5.75,10.19,6.83,2.66,8.1,2.26,5.74,6.8,4.74,4.08,6.65,8.5,4.35,4.2,9.3,3.65,6.33,5.92,8.85,9.93,5.49,5.1,6.15,6.45,10.5,8.26,17.15,3.1,10.15,5.1,13.1,10.42,11.2,2.95,7.9,11.58,8.73,6.87,2.25,2.55,4.82,8.19,6.42,4,7.25,7.54,11.05,6,3.97
February,,,,,,,3.58,6.48,5.2,6.18,5.3,2.69,2.3,11.35,4.5,3.3,4.08,3.79,3.01,2.4,10.3,6.6,5.55,4.5,12.75,12.85,7.05,0.95,8.4,1.27,6.21,0.78,6.22,10.3,1.1,7.83,6.3,2.79,6.14,1.97,0.96,5.1,0.63,5.15,0.28,6.4,5.15,5.8,3.88,9.69,1.93,5.82,2,5.19,2.23,6.29,3.5,3,5.32,5.83,7.6
March,,,,,,,6.49,10.93,2.53,6.05,0.96,4.02,3.4,18.66,4.89,9,3.5,4.69,9.17,7.23,7.91,3.18,8.35,8.45,8.87,2.15,4.2,3.05,2.15,5.09,10.29,10.54,4.11,3.05,1,2.55,3.3,4.6,8.5,0.69,3.45,1.29,3.55,4.8,5.1,2.03,3.95,2.53,3.2,5.72,6.73,3.2,2.5,1.63,0.6,3.44,3.01,6.5,5.8,1.76,7
April,,,,,,,2.33,4.69,6.5,5.23,4.58,6.42,4.77,1.83,5.84,4.33,2.07,3.8,2.34,4.3,5.85,6.31,1.08,8.5,3.3,3.5,5.03,2.7,1,4.87,4.82,1.63,4.89,4.95,4.23,5.07,4.25,3.33,1.94,1.84,2.7,4.16,5.7,2.55,6.55,4.55,1.3,2.88,0.42,2.25,3.58,2.06,4.72,2.96,3.03,1.97,1.57,12.22,4,5.83,4.82
May,,,,,,,0.6,3.37,3.03,4.34,6.2,2.98,3.15,4.04,3.95,3.05,7.27,6.56,2.91,3.06,2.55,5.45,1.67,5.6,3.5,2,5.5,3.7,3.71,1.35,7.64,3.97,3.29,3.87,5.18,6.45,5.19,3.05,2,5.64,2.05,4.17,3.22,2.4,5.08,0.73,0.88,2.49,6.3,0.92,1.68,4.96,6.25,5.04,2.85,5.1,1.54,4.57,2.42,3.21,2.48
June,,,,,,,5.5,5.35,3,2.17,6.23,5.12,1.45,2.46,4.55,2.51,2.6,6.07,4.01,2.93,2,3.9,8,3.95,3.6,1.25,3.7,3.5,1.7,3.1,2.16,0.82,2.85,2.05,2.33,0.52,6.1,5.17,6.45,2.65,4,7.6,1.93,1.8,2.2,5.6,3.83,2.97,8.2,4.4,1.69,2.53,1.08,4.72,3.83,4.1,4.75,4.5,6.84,1.65,3.89
July,,,,,,,5.98,4.28,1.65,4.02,4.03,1.61,3.95,5.41,4.64,3.58,3.23,4.3,3.43,6.28,6.85,2.28,4.8,0.85,3.15,6.18,5.97,2.3,3.9,1.16,5.24,5.49,6.5,4.65,6.65,2.11,3.8,5.63,3.05,3.79,4.69,4.95,7.07,5.45,3.05,2.07,6.4,4.63,6.03,5.33,6.97,4.22,3.55,3.71,2.31,4.3,5.75,3.5,4,3,5.72
August,,,,,,,2.98,10.2,5.26,2.33,6.64,7.05,2.92,7.93,6.26,6.19,8.68,6.32,5.6,3.36,8.97,3.7,6.17,2.2,4.28,3.13,5.1,9.75,3.08,4.5,5.31,7.82,3.5,10.3,6.05,5.05,5.35,7.55,8.05,6.95,8.05,4.03,1.52,2.7,7.22,2.3,2.24,3.97,2.68,2.87,2.43,6.08,6.38,7.68,3.35,2.38,6.2,0,7.24,5.24,8.5
September,,,,,,,7.35,4.12,5.55,5.51,4.45,6.67,4.18,4.77,4.15,2.99,1.41,0.9,7.28,3.07,1.2,1.98,3.42,3.47,2.45,1.7,3.12,4.6,9.32,3.6,2.63,2.38,2.8,8.05,7.15,4.25,5.15,8.4,3.45,0.97,4.79,1.25,5.72,1.52,7.9,7.9,4.38,3.17,4.73,2.4,5.68,2.91,6.02,4.44,5.41,7.45,7.98,4.1,5.78,3,11.92
October,,,,,,,7.21,4.72,7.3,4.97,6.92,6.43,3.66,13.96,2.96,4.12,9.38,10.98,2.49,12.2,4.73,4.75,5.43,5.9,2.8,3.01,9.45,8.65,10.15,3.6,3.6,3.53,3.2,9.35,4.3,7.45,5.4,8.75,11.64,6.7,11.24,3.94,10.05,4.67,9.2,8.7,6.09,5.73,9.61,5.05,6.53,4.88,5.98,10.55,4.81,5.81,1,2.2,4.37,9,5.86
November,,,,,,,2.88,5.21,7.3,12.38,7.18,4.98,6.33,4.48,2.55,7.91,5.43,4.93,4.15,2.62,3.77,9.78,4.56,6.03,8.7,2.95,9.1,6.6,7,5.5,4.46,3.03,3.15,5.1,4.25,2.25,10.16,5.84,6.94,9.76,5.97,10.63,4.2,3.6,2,6.6,5.57,1.02,13.92,9.5,7.42,7.94,1.22,3.55,9.21,0.68,11.98,7.49,4.2,6.88,6
December,,,,,,,8.65,14.72,9.13,3.92,12.02,5.58,9.62,5.91,5.16,4.28,3.2,7.2,3.59,6.32,8.73,14.05,13.1,4.87,14.3,11.25,5.3,2.74,5.43,11.1,7.64,6.78,7.4,4.75,13.75,6.13,1.75,2.3,4.74,14.95,6.65,5.3,15,0.95,11.4,3.56,15.5,3.97,5.73,2.44,5.6,3.48,11,2.92,7.3,5.05,6,3.15,10.3,9.88,2.59
Total,,,,,,,56.24,76.95,60.05,63.48,71.36,57.05,51.48,90.99,56.28,53.92,58.95,61.8,53.72,60.57,67.6,66.06,68.78,62.82,72.05,54.17,72.82,52.19,62.17,51.06,68.85,56.7,53.4,71.52,62.14,56.11,67.25,65.67,80.05,59.01,64.7,57.52,71.69,46.01,71.18,53.39,63.19,50.74,73.43,57.44,52.49,50.63,55.52,60.58,51.35,50.57,60.53,58.77,71.32,61.28,70.35
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1890-1899_23_pt1-page-085.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1900-1909_27_pt1-page-113.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERROR_TYRain_1910-1919_25_pt1-page-190.csv CORRECTION: 1919 April values I 4.87 (JacsHu),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1920-1930_29_pt1-page-132.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
