"NANTWICH DORFOLD HALL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,3.66,1.47,2.96,1.51,2.34,3.59,1.34,1.50,1.48,3.30,,
February,0.52,0.03,0.90,2.75,1.96,0.08,1.43,2.32,1.97,1.10,,
March,1.34,1.57,0.99,0.56,1.26,2.64,2.50,1.75,0.67,1.18,,
April,1.23,1.62,1.35,0.54,1.40,2.39,1.31,1.74,1.03,2.16,,
May,2.33,4.38,2.71,1.78,3.11,0.67,0.44,0.96,2.96,2.28,,
June,2.46,5.08,2.99,2.09,2.50,1.76,3.34,3.06,1.49,1.77,,
July,2.37,1.44,2.55,1.61,2.61,3.88,1.76,0.70,0.87,2.22,,
August,3.50,4.40,2.79,2.41,3.39,3.36,3.33,2.69,4.89,1.26,,
September,0.88,3.04,3.56,2.30,0.45,0.88,3.14,3.66,0.54,2.60,,
October,2.19,4.49,5.64,1.86,3.56,2.40,3.19,1.70,3.44,3.07,,
November,6.64,2.39,2.03,1.30,2.05,2.92,1.38,3.62,1.28,1.05,,
December,0.55,3.58,2.95,3.75,2.20,2.35,2.83,2.57,2.94,2.23,,
Total,27.67,33.49,31.42,22.46,26.83,26.92,25.99,26.27,23.56,24.22,,
Calc annual,27.67,33.49,31.42,22.46,26.83,26.92,25.99,26.27,23.56,24.22,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,,
