"BASILDON (SEWAGE WORKS)",,,,,,,,,,,,
Grid ref,TQ737908,Long,0.506037,Lat,51.589276,,,,,,,
Station no,1276/2/4,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,,,,,,,,,,1.62,,
February,,,,,,,,,,1.49,,
March,,,,,,,,,,1.11,,
April,,,,,,,,,,0.53,,
May,,,,,,,,,,2.31,,
June,,,,,,,,,,1.30,,
July,,,,,,,,,,2.65,,
August,,,,,,,,,,2.82,,
September,,,,,,,,,,4.58,,
October,,,,,,,,,,5.50,,
November,,,,,,,,,,3.12,,
December,,,,,,,,,,2.13,,
Total,,,,,,,,,,29.16,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.16,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,,
