LAMINGTON (COWGILL RES),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NT009288,Long,-3.572053,Lat,55.54281,Elevation,1012,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,,,,,3.68,2.87,5.17,2.59,4.52,5.7,3.78,3.23,4.75,5.32,3.86,3.67,7.66,2.69,3.68,4.34,7.09,7.5,4.46,3.61,3.8,4.23,6,5.4,7.85,1.25,5.14,2.96,6.52,5.7,5.48,2.14,4.67,7.8,5.52,4.57,1.54,0.93,4.6,4.46,3.78,2.92,4.12,4.68,5.47,,
February,,,,,2.76,2.34,3.17,2.79,3.81,2.63,7.81,5.59,3.49,2.94,6.83,7.5,5.94,1.25,5.92,0.78,4.61,0.93,4.05,6.84,0.85,5.49,3.75,1.73,3.87,1.3,0.34,2.55,0.35,5.7,0.22,3.8,3.36,3.9,2.2,5.28,1.9,3.33,1.56,3.45,1.26,4.23,1.84,0.55,2.95,,
March,,,,,2.94,6.06,2.89,3.81,6.22,4.48,4.05,2.78,5.14,6.58,5.6,2.16,3.14,2.91,1.74,4.5,3.16,5.92,2.17,1.92,0.53,1.93,3.11,3.45,4.8,0.6,1.93,1.5,2.92,2.96,3.9,1.4,1.96,2.26,2.2,3.49,4.46,2.8,1.78,1.86,0.37,2.12,2.2,3.22,,,
April,,,,,4.73,2.94,2.06,3.03,1.55,2.91,4.35,5.6,1.27,5.74,3,2.76,3.21,2.58,0.61,4.72,2.68,1.31,2.03,3.42,2.8,5.2,2.6,2.78,1.1,1.18,1.2,2,3.3,1.75,4.3,3.75,1.18,1.92,0.4,1.62,2.7,1.64,2.24,1.66,2.13,1.56,1.02,5.69,,,
May,,,,,2.88,1.89,5.78,4.23,2.57,2.24,2.66,2.98,1.59,3.63,2.43,1.35,4.61,1.88,2.43,1.19,5.1,1.95,2.66,2.8,4.25,5.25,4.44,1.75,1.63,2.5,1.2,2.31,2.72,3.16,3.45,0.92,0.85,1.82,3.5,0.92,1.2,5.08,3.22,4.02,2.18,5.13,0.8,3.55,,,
June,,,,,2.51,1.2,2,3.85,2.41,2.38,1.18,3.75,5.53,3.13,1.43,1.22,4.26,3,1.56,3.5,1.62,0.69,2.37,1.53,1.61,0.39,3.79,3.1,4.11,1.7,2.25,5.8,1.5,1.81,2.25,2.85,3.15,2.9,4.85,2.36,0.95,0.95,0.93,3.45,3.86,3.87,2.64,2.97,,,
July,,,,,3.26,2.79,2.76,3.02,2.31,5.57,5.04,1.76,2.62,1.03,3.42,4.95,6.31,1.79,3.4,1.1,3.82,3.8,4.42,4.4,4.5,2.32,3.75,3.27,2.62,2.72,3.6,4.3,4.72,4.77,2.42,1.22,4.2,4.6,4.65,3.53,5.96,2.72,2.65,2.06,2.02,3.36,4.2,3.32,,,
August,,,,,4.58,3.94,7.1,5.35,4.42,3.12,6.64,2.29,4.57,1.93,3.25,2.97,4.18,6.46,2.63,3.8,5.81,7.72,3.05,7.62,4.59,3.57,3.5,6.12,5.46,5.9,5.76,3.45,0.94,2.21,3.77,1.87,1.74,3.5,1.91,2.4,2.14,5.33,4.2,3.91,3.32,1.9,3.44,0,,,
September,,,,,2.5,2.21,1.01,0.97,5,2.86,1.07,2.03,2.92,2.15,1.51,1.6,3.16,3.25,5.33,3.75,3.24,1.69,2.39,5.4,4.5,4,3.65,6.27,2.45,0.72,2.75,1.1,4.47,1.34,4.24,4.4,2.75,2.3,3.6,1.68,4.83,1.6,3.84,2.86,4.2,5.78,5.7,3.3,,,
October,,,,,1.96,3.66,7.07,10,0.85,7.74,3.16,3.9,3.29,2.98,2.16,1.82,7.11,6.24,5.95,2.12,2.3,3.38,2.42,5.07,3.33,6.43,4.48,4.9,5.3,4.76,5.2,3.12,6.52,3.37,6.8,6.15,3.98,4.78,6.22,2.41,4.5,3.06,4.34,6.41,3.25,4.08,0.72,1.38,,,
