"TRINAFOUR (DRUIMCHRUAIDH)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR4069,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,9.01,9.59,8.71,6.60,,,,,,,,
February,9.32,1.29,5.01,7.97,,,,,,,,
March,4.66,10.26,2.72,2.08,,,,,,,,
April,2.37,1.19,2.75,3.43,,,,,,,,
May,3.90,3.80,5.19,,,,,,,,,
June,1.26,0.35,1.62,1.62,,,,,,,,
July,3.70,3.05,3.15,2.58,,,,,,,,
August,3.52,4.48,2.45,,,,,,,,,
September,2.19,2.96,2.05,,,,,,,,,
October,3.59,4.01,2.03,,,,,,,,,
November,6.41,2.87,2.25,,,,,,,,,
December,4.73,10.51,6.80,,,,,,,,,
Total,54.66,54.36,44.73,,,,,,,,,
Calc annual,54.66,54.36,44.73,24.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
