BUTTERMERE HASSNESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NY186159,Long,-3.259404,Lat,54.531809,Elevation,355,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,,,,,9.02,5.3,7.92,19.07,9.55,9.52,5.91,17.09,4,7.35,2.05,9.9,18.29,14.24,7.43,10.75,17.35,15.41,6.6,16.04,3.44,12.02,10.66,,7.51,9.27,12.82,9.28,10.62,17.37,4.61,13.86,11.89,12.6,20.88,8.24,10.49,12.89,10.76,16.19,13.13,25.09,3,19.06,11.02,19.29,14.06,19.47,5.37,13.84,15.88,15.19,,
February,,,,,,,,7.87,2,5.3,2.08,0.87,3.38,15.28,15.93,1.42,7.89,8.82,10.1,8.76,9.34,3.42,2.73,16.84,8.33,6.7,8.06,4.6,6.4,10.37,,13.25,8.01,8.37,19.82,19.93,12.66,1.59,14.16,1.05,,0.96,10.49,13.12,2.01,11.44,12.22,5.83,9.71,2.07,1.07,8.73,0.1,7.81,0.57,15.95,5.62,13.15,5.96,,
March,,,,,,,,2.78,7.45,6.29,7.95,4.21,3.94,4.26,7.8,9.24,13.88,15.73,3.67,8.69,1.32,8.44,6.92,24.12,11.13,10.83,6.75,10.38,9.57,6.91,,3.81,16.78,14.57,11.67,3.28,2.84,4.96,5.21,8.22,,20.71,7.58,5.08,2.19,4.31,4.47,9.95,11.31,2,5.04,1.91,7.07,8.45,5.74,2.1,6.59,5.08,9.26,,
April,,,,,,,,7.58,5.69,5.45,3.45,4.69,3.01,0.97,3.04,7,4.52,6.53,9.09,9.52,6.26,7.39,5.31,3.19,9.85,8.49,2.24,5.07,2.99,6.39,,11.08,2.09,12.94,4.82,6.23,9.38,3.72,1.91,5.97,,2.41,3.88,7.8,7.07,10.83,7.8,5.94,4.26,2.76,4.09,5.15,8.72,3.82,6.4,6.87,1.85,5.89,1.41,,
May,,,,,,,,3.91,6.54,6.22,6.49,4.48,9.53,4.15,6.87,1.18,0.93,5.39,4.91,7.75,8.14,2.9,4.27,5.3,6.91,6.86,12.91,9.36,6.05,,,8.7,3.55,6.39,6.39,1.4,6.97,6.71,2.77,2.14,,6.33,6.89,8.41,14.79,13.82,6.38,4.9,1.3,7.71,4.14,6.5,6.47,3.42,9.06,1.2,1.8,3.07,9.68,,
June,,,,,,,,1.21,2.28,1.04,9.69,2.68,6.65,5.05,5.45,2.07,5.61,7.81,6.34,1.83,8.15,5.03,1.88,3.11,5.28,5.82,3.63,14.99,6.86,,,10.37,10.52,9.12,2.29,1.43,6.5,5.08,4.81,6.15,,0.81,5.69,4.66,8.09,0.61,7.63,8.07,11.3,4.03,6.35,11.87,3.36,4.52,4.44,8.7,7.66,5.81,13.94,,
July,,,,,,,,10.02,9.16,4.37,9.54,5.03,5.6,7.67,4.74,8.25,7.62,4.86,2.17,4.73,3.87,1.84,5.33,8.74,7.37,3.82,6.23,3.55,7.87,,,2.74,9.77,1.64,7.16,9.21,5.96,2.97,7.25,3.15,,6.13,11.49,8.79,13.2,2.49,6.61,9.11,10.85,10.36,5.92,12.25,10.53,9.67,2.64,4.36,10.64,5.95,18.21,,
August,,,,,,,,5.27,8.62,10.97,8.44,23.38,14.79,11.65,10.75,11.23,6.79,16.27,13.2,3.37,10.31,9.76,5.41,14.44,10.21,8,11.54,8.97,13.81,5.36,,9.78,12.14,5.33,9.82,4.51,6.61,16.56,9.13,7.46,,13.38,8.26,18.67,11.19,10.03,7.68,8.24,13.88,12.98,14.54,6.59,3.65,6.81,11.52,6.13,4.92,5.14,6.45,,
September,,,,,,,16.65,11.13,3.68,5.93,11.77,19.41,19.04,9.13,0.35,4,13.84,9.65,5.94,10.83,10.08,8.52,5.2,11.29,6.72,7.11,3.15,1.92,12.3,,,6.8,4.85,3.69,4.16,1.95,5.27,10.88,17.95,6.66,,4.32,5.92,16.36,26.7,7.9,8.81,15.64,8.16,3.13,6.07,4.45,10.27,1.71,16.26,16.42,10.05,9.3,7.05,,
October,,,,,,,8.63,6.44,13.85,12.27,7.72,15.67,10.38,11.83,10.52,7.69,11.66,7.74,9.2,10.07,10.64,11.92,8.8,20.82,5.77,8.23,15.97,15.29,3.81,,,9.9,12.49,9.65,2.95,2.27,20.87,17.55,21.5,5.73,,5.49,5.96,25.96,13.37,12.87,7.69,11.3,17.05,13.89,21.14,5.98,17.58,7.19,17.54,15.04,8.85,5.64,25.28,,
November,,,,,,,11.84,6.81,14.98,5.55,19.55,12.45,9.85,7.62,18.75,9.94,3.66,13.86,12.73,16.4,10.34,11.77,7.15,7.27,7.2,13.43,9.59,9.24,8.64,,,16.95,11.26,11.61,17.68,5.2,17.62,11.25,8.21,4.9,,4.73,6.09,18.31,10.09,4.05,14.42,12.96,20.59,24.61,11.18,18.01,8.1,3.28,2.45,10.27,11.21,2.41,16.78,,
December,,,,,,,15.03,9.18,16.49,12.95,0.99,22.51,5.4,19.03,11.82,7.89,13.96,20.07,17.7,6.37,22.61,11.63,12.91,11.5,13.76,8.38,7.2,16.2,10.67,,,24.02,20.97,9.48,19.42,17.57,9.39,5.65,15.77,14.7,,15.12,17.3,10.86,24.64,8.98,1.85,2.21,10.8,18.88,9.84,8.99,22.87,1.13,17.61,5.73,17.51,6.67,8.47,,
Total,,,,,,,,81.22,96.04,84.26,106.74,124.93,101.09,102.55,113.11,73.91,97.71,118.78,104.95,106.61,115.3,90.05,76.66,143.97,107.94,94.27,103.31,103.01,100.99,,,124.91,121.7,105.61,115.46,83.6,121.44,91.53,122.53,78.02,,101.27,97.79,148.51,146.23,98.09,101.75,107.28,144.3,105.42,108.44,101.45,118.01,71.87,113.7,98.14,100.54,83.99,137.68,,
