"THIRSK, SOWERBY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,-,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,2.74,1.00,,,,,,,,,,
February,1.98,0.52,,,,,,,,,,
March,0.27,0.86,,,,,,,,,,
April,1.53,1.04,,,,,,,,,,
May,1.29,0.96,,,,,,,,,,
June,1.11,2.63,,,,,,,,,,
July,1.99,0.74,,,,,,,,,,
August,2.41,2.35,,,,,,,,,,
September,0.16,2.29,,,,,,,,,,
October,1.84,1.70,,,,,,,,,,
November,1.62,2.08,,,,,,,,,,
December,1.26,3.97,,,,,,,,,,
Total,18.20,20.14,,,,,,,,,,
Calc annual,18.20,20.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,-0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
