OTTERBOURNE HOUSE,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR6840,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.51,3.39,4.98,1.62,3.18,3.63,5.18,,,,,
February,0.68,0.34,3.50,5.68,0.48,4.03,2.05,,,,,
March,2.22,1.38,2.30,1.80,1.40,0.41,0.64,,,,,
April,3.47,1.25,3.65,2.99,3.19,2.89,3.36,,,,,
May,1.41,1.60,0.98,2.06,3.59,3.39,1.51,,,,,
June,2.48,0.10,1.39,0.39,2.22,0.20,2.50,,,,,
July,6.30,0.91,4.64,1.21,4.65,3.18,1.46,,,,,
August,1.84,2.36,2.92,2.26,3.18,3.32,1.21,,,,,
September,1.46,0.97,1.78,2.06,5.13,3.21,0.60,,,,,
October,3.61,0.77,1.36,6.23,4.39,3.74,2.25,,,,,
November,1.90,2.39,2.00,1.70,2.73,2.48,6.75,,,,,
December,2.75,1.76,4.52,3.30,5.61,3.30,0.38,,,,,
Total,31.63,17.22,34.02,31.30,39.75,33.78,27.89,,,,,
Calc annual,31.63,17.22,34.02,31.30,39.75,33.78,27.89,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,
