READING NORTHCOURT AVENUE,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR7986,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.36,,,,,,,,,,,
February,0.52,,,,,,,,,,,
March,1.38,,,,,,,,,,,
April,2.81,,,,,,,,,,,
May,1.11,,,,,,,,,,,
June,2.96,,,,,,,,,,,
July,5.48,,,,,,,,,,,
August,1.35,,,,,,,,,,,
September,1.09,,,,,,,,,,,
October,2.04,,,,,,,,,,,
November,1.34,,,,,,,,,,,
December,2.15,,,,,,,,,,,
Total,24.59,,,,,,,,,,,
Calc annual,24.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
