INVERGARRY HOUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NH316009,Long,-4.779194,Lat,57.068252,Elevation,130,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,,,14.32,5.13,5.96,10.14,6.25,6.49,16.36,8.24,3.91,4.58,9.69,1.75,6.02,1.35,11.86,6.56,9.17,4.72,2.23,12.32,8.55,7.55,12.73,6.36,7.88,10.57,11.71,5.92,4.13,5.46,9.66,7.84,18.31,3.85,4.81,4.64,15.78,17.58,4.8,13.66,6.37,9.25,10.28,9.51,16.57,,
February,,,,,7.51,10.78,2.87,10.35,2.92,4.49,1.18,5.58,2.81,8.67,15.79,0.45,4.15,6.5,4.49,1.66,1.3,3.35,0.88,16.88,4.39,7.23,5.22,7.07,5.71,2.64,8.15,12.84,3.12,7.47,10.53,6.42,11.05,0.79,8.28,0.42,19.44,2.94,11.29,5.66,3.03,7.64,5.04,2.29,12.57,,
March,,,,,4.58,5.26,3.63,2.72,4.63,4.14,7.48,2.23,1.74,1.23,8.33,5.22,9.01,5.29,3.82,4.82,0.94,1.64,5.24,15.94,3.13,6.88,4.55,6.09,8.3,1.08,5.86,4.34,4.81,13.22,6.25,5.27,2.1,3.86,1.4,4.74,9.66,15.4,4.94,2.51,1.12,4.74,6.96,3.22,4.48,,
April,,,,,1.83,2.77,4.99,1.9,2.81,3.78,3.75,1.26,1.84,1.55,1.18,3.64,4.13,3.31,1.88,1.99,2.19,1.43,0.8,2.39,11.44,3.12,2.87,3.17,1.94,3.72,9.4,5.87,4.43,6.83,8.35,8.26,5.28,2.43,1.3,5.71,2.98,1.82,2.76,3.24,3.29,6.7,2.66,4.24,,,
May,,,,,4.64,3.39,3.12,1.31,4.84,1.39,2.97,1.12,4.7,1.46,2.54,1.03,0.77,1.73,1.58,1.91,3.2,0.58,3.21,2.86,5.55,2.73,4.16,4.09,3.29,3.69,5.55,4.86,1.95,4.89,3.5,1.08,4.48,1.27,3.92,1.21,5.95,5.63,7.82,3.5,3.93,6.51,3.05,2.07,,,
June,,,,,1.47,2.44,2,1.35,1.24,0.3,4.56,1.34,3.1,1.05,2.05,2.05,3.25,2.4,2.42,1.2,1.77,4.53,0.98,2.37,3.61,2.21,1.17,4.84,3.15,1.12,1.57,3.9,3.71,6.67,2.11,1.45,3.25,4.45,3.74,6.59,2.85,0.79,2.92,3.62,3.18,1.71,2.19,3.98,,,
July,,,,,3.84,2.3,4.22,6.03,5.04,1.24,5.63,3.56,3.7,3.26,3.11,4.46,2.24,1.24,1.1,1.69,5.35,0.87,2.52,5.9,2.18,2.46,3.95,2.48,3.48,5.31,4.38,3.69,3.4,1.84,1.82,4.14,4.13,3.07,5.1,1.05,4.75,3.65,4.26,3.73,6.93,2.68,2.75,2.98,,,
August,,,,,3.45,1.6,3.3,2.4,4.73,5.35,4.07,6.55,7.11,4.15,4.75,6.22,3.45,3.43,2.54,0.15,4.28,1.4,3.16,9.19,4.53,2.98,4.75,6.83,5.7,3.71,4.68,6.28,4.78,1.72,4.89,2.53,3.24,4.32,5.74,3.87,4.77,4.79,3.34,7.72,5.71,2.3,3.8,5.4,,,
September,,,,,5.79,8.68,7.18,3.78,1.93,2.59,3.6,8.76,10.28,6.56,0.21,4.48,5.59,6.3,4.27,5.81,5.5,2.35,2.76,4.61,5.72,4.27,3.62,2.2,7.67,2.53,1.14,4.93,2.95,2.42,3.75,3.62,2.62,8.8,8.42,6.24,4.75,2.37,2.51,7.67,8.73,3.38,6.47,4.8,,,
October,,,,,8.13,5.97,4.5,5.26,6.89,2.91,7.75,5.2,4.4,10.3,1.35,4.79,6.81,4.32,4.08,6.35,3.8,5.88,6.82,10.29,3.85,3.84,8.04,3.21,1.96,11.97,3.62,3.39,8.72,6.12,1.83,3.31,13.42,12.87,12.36,2.16,1.63,8.63,3.4,10.26,3.36,3.79,5.09,5.95,,,
November,,,,,9.51,5.39,8.66,5.24,9.37,4.88,8.64,4.55,9.09,4.87,9.06,6.93,3.52,3.6,7.64,13.07,3.58,1.92,2.43,6.97,3.77,6.22,6.71,6.29,7.23,5.63,3.47,12.99,9.93,12.71,12.07,3.48,9.67,11.44,9,7.37,12.64,1.58,4.13,6.54,4.19,0.99,7.3,4.9,,,
December,,,,,10.14,9.6,7.77,3.95,3.95,7.55,0.65,11.77,3.36,14.8,8.21,7.68,7.28,12.26,17.45,2.96,15.18,4.5,8.34,4.8,6.66,6.29,6.51,8.66,10.26,6.04,7.39,7.71,21.9,10.54,15.75,6.06,6.49,5.74,8.69,8.01,5.9,12.76,10.87,4.58,12.14,6.85,3.48,0.08,,,
Total,,,,,75.21,63.31,58.2,54.43,54.6,45.11,66.64,60.16,56.04,62.48,66.27,48.7,56.22,51.73,63.13,48.17,56.26,33.17,39.37,94.52,63.38,55.78,64.28,61.29,66.57,58.01,66.92,76.72,73.83,79.89,80.51,53.46,84.04,62.89,72.76,52.01,91.1,77.94,63.04,72.69,61.98,56.54,59.07,49.42,,,
