"DUBLIN PHOENIX PARK",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,6118,,,,,,,,,,,
,,,,,,,,,,,,
,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,,
January,2.87,4.24,3.04,,,,,,,,,
February,1.81,0.99,2.67,,,,,,,,,
March,0.70,2.39,0.69,,,,,,,,,
April,3.69,1.68,1.15,,,,,,,,,
May,2.22,1.11,3.52,,,,,,,,,
June,1.65,2.97,6.14,,,,,,,,,
July,2.50,2.67,2.12,,,,,,,,,
August,1.56,2.09,3.68,,,,,,,,,
September,2.05,0.93,2.96,,,,,,,,,
October,1.53,3.33,2.98,,,,,,,,,
November,2.27,1.04,5.91,,,,,,,,,
December,3.07,0.89,3.68,,,,,,,,,
Total,25.92,24.33,38.54,,,,,,,,,
Calc annual,25.92,24.33,38.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
