"ALTNAHEGLISH (GLACK BURN)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,6244,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,4.97,8.64,7.42,5.50,5.00,5.59,6.43,7.10,5.58,4.41,,
February,4.75,2.93,4.50,2.41,5.00,4.08,2.00,3.69,4.27,5.22,,
March,3.52,4.56,1.58,2.00,2.23,2.07,6.50,4.78,3.05,2.80,,
April,2.30,2.60,3.70,3.36,2.48,1.32,6.41,3.52,4.37,5.90,,
May,1.85,4.53,5.14,3.05,5.65,2.01,4.25,2.66,2.77,2.99,,
June,0.44,1.11,3.47,4.14,5.52,5.07,5.20,4.36,2.49,3.25,,
July,4.28,5.75,2.76,4.94,6.43,5.90,6.95,4.04,2.14,8.11,,
August,5.86,7.02,7.56,3.28,2.08,7.76,0.28,6.02,4.03,7.23,,
September,1.09,7.02,4.11,7.00,4.53,8.41,3.97,5.33,3.68,9.19,,
October,4.93,5.16,4.96,7.50,6.71,2.10,2.63,4.52,6.94,6.67,,
November,7.89,1.87,5.95,7.00,0.88,5.26,7.69,3.66,5.44,4.55,,
December,4.08,8.18,4.11,6.75,6.83,6.70,3.56,9.04,7.28,5.50,,
Total,45.96,59.37,55.26,56.93,53.34,56.27,55.87,58.72,52.04,65.82,,
Calc annual,45.96,59.37,55.26,56.93,53.34,56.27,55.87,58.72,52.04,65.82,,
Difference,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,,
