"ALTNAHEGLISH, Glack Burn",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,IC707040,Long,-6.899159,Lat,54.878888,Elevation,967,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,6244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,,5.38,6.38,5.91,5,5.09,2.92,7.4,11.01,6.12,4.06,4.17,4.97,8.64,7.42,5.5,,5.59,,7.1,5.58,4.41,5.14,7.25,1.7,4.69,4.28,5.68,6.6,4.7,3.65,6.63
February,,,,,,,,,,,2.07,5.22,0.22,5.85,0.83,6.2,2.87,6.57,2.77,4.55,4.49,4.75,2.93,4.5,,,4.08,,3.69,4.27,5.22,4.63,3.09,2.59,6.71,4.38,2.11,4.95,6.9,1.67,6.35
March,,,,,,,,,,,3.49,1.92,4.03,4.17,3.12,1.43,4.4,4.11,2.35,5.02,5.52,3.52,4.56,1.58,,,2.07,,4.78,3.05,2.8,3.63,2.75,1.31,4.47,1.47,3.19,3.57,2.75,5.98,3.05
April,,,,,,,,,,,3.15,4.72,5.57,2.03,4.81,4.26,1.66,3.96,0.52,3.01,6.79,2.3,2.6,3.7,3.36,2.48,1.32,6.41,3.52,4.37,5.9,3.15,2.16,2.74,1.38,3.43,1.7,1.47,2.2,5.22,5.19
May,,,,,,,,,,,2,5.94,3.18,3.95,4.08,1.16,2.94,2.21,3.6,1.6,2.3,1.85,4.53,5.14,3.05,5.65,2.01,4.25,2.66,2.77,2.99,2.96,1.78,3.52,6.4,4.15,2.16,2.16,3.7,1.53,3.25
June,,,,,,,,,,,2.27,5.58,2.51,2.85,3.57,5.04,2.35,1.91,6.02,3.25,1.9,0.44,1.11,3.47,4.14,5.52,5.07,5.2,4.36,2.49,3.25,3.58,3.25,3.35,4.3,5.37,4.96,1.57,6.76,3.53,3.42
July,,,,,,,,,,,4.53,6.11,5.13,3.56,3.06,1.85,8.94,6.28,6.8,6.6,5.56,4.28,5.75,2.76,4.94,6.43,5.9,6.95,4.04,2.14,8.11,4.45,3.15,5.9,4.63,1.21,5.95,7.51,7.54,4.53,7.73
August,,,,,,,,,,,10.54,4.03,2.23,2.66,6.33,3.36,3.02,4.25,2.5,2,1.95,5.86,7.02,7.56,3.28,2.08,7.76,0.28,6.02,4.03,7.23,7.41,5.3,4.68,4.05,1.52,5.54,5.1,5.1,2.4,5.4
September,,,,,,,,,,,4.21,2.81,4.7,1.22,7.49,5.18,5.93,3.29,4.3,2.81,4.15,1.09,7.02,4.11,,4.53,8.41,3.97,5.33,3.68,9.19,4.16,3.6,4.21,7.97,4.72,5.38,6.75,6.65,1.33,3.55
October,,,,,,,,,,8.12,8.27,3.82,5.6,5.04,7.03,7.3,4.22,2.6,7.45,4.3,6.23,4.93,5.16,4.96,,6.71,2.1,2.63,4.52,6.94,6.67,2.15,7.33,3.42,6.28,4.83,4.17,4.29,4.88,6.39,8.49
November,,,,,,,,,,6.17,5.96,7.56,4.4,2.24,1.64,7.01,6.07,2.7,8.64,6.27,6.42,7.89,1.87,5.95,,0.88,5.26,7.69,3.66,5.44,4.55,10.07,4.26,4.67,7.5,3.51,3.63,2.03,2.39,9.35,5.57
December,,,,,,,,,,9.63,5.7,3.49,7.4,3.01,8.73,6.07,5.8,4.41,6.38,5.8,6.26,4.08,8.18,4.11,,,6.7,3.56,9.04,7.28,5.5,6.2,5.52,4.49,6.56,6.98,6.55,7.72,8.08,10.3,5.2
Total,,,,,,,,,,,57.57,57.58,50.88,41.58,55.78,51.78,55.6,53.3,57.45,49.27,55.74,45.96,59.37,55.26,,,56.27,,58.72,52.04,65.82,57.53,49.44,42.58,64.94,45.85,51.02,53.72,61.65,55.88,63.83
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1944 Jan, Feb, Sept-Dec and total estimated",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1945 Jan-March, Dec and total all estimated",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947 Jan-Mar and total estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
