"OAKLANDS, DORSTONE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2230,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,5.40,1.48,7.48,
February,,,,,,,,,2.86,1.16,0.91,
March,,,,,,,,,5.40,0.08,3.59,
April,,,,,,,,,1.76,1.08,4.09,
May,,,,,,,,,0.99,3.18,2.34,
June,,,,,,,,3.10,3.20,2.44,0.82,
July,,,,,,,,4.24,1.35,1.72,3.28,
August,,,,,,,,4.87,2.79,1.06,3.91,
September,,,,,,,,5.85,1.55,1.56,5.30,
October,,,,,,,,2.38,6.46,5.06,3.66,
November,,,,,,,,3.89,5.25,10.22,4.09,
December,,,,,,,,3.71,3.56,10.89,4.28,
Total,,,,,,,,,40.57,39.93,43.75,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.04,40.57,39.93,43.75,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,0.00,0.00,
