CASTLE ARCHDALE,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,6188/5,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,4.22,4.29,3.41,3.87,2.22,4.44,6.37,5.22,,,,
February,3.74,0.03,2.85,0.32,3.88,1.78,4.60,1.80,,,,
March,2.34,2.84,2.43,2.65,1.52,2.96,1.43,2.41,,,,
April,2.47,3.28,1.80,2.33,2.94,1.06,1.91,0.20,,,,
May,3.70,2.09,2.35,2.71,0.87,2.14,2.81,2.56,,,,
June,5.77,1.66,4.20,2.16,4.31,3.69,2.11,4.40,,,,
July,2.48,4.71,3.15,2.51,1.51,6.84,4.90,3.89,,,,
August,2.18,1.97,2.27,4.80,3.36,2.19,4.33,2.48,,,,
September,3.12,4.23,0.67,8.23,5.50,5.48,4.00,2.53,,,,
October,2.41,4.09,2.55,5.57,7.03,3.79,0.67,,,,,
November,5.40,3.65,1.49,0.96,4.45,5.62,2.13,,,,,
December,3.08,5.87,2.23,4.85,3.35,4.54,2.34,,,,,
Total,40.91,38.71,29.40,40.96,40.94,44.53,37.60,,,,,
Calc annual,40.91,38.71,29.40,40.96,40.94,44.53,37.60,25.49,0.00,0.00,,
Difference,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,NaN,NaN,NaN,,
