"IRVINSTOWN, CASTLE ARCHDALE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,IJ331558,Long,-5.949334,Lat,54.433436,Elevation,240,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,6188/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,,,4.22,4.29,3.41,3.87,2.22,4.44,6.37,5.22,,,,,4.4,4.58,3.96,3.62,4.37,5.27,4.42,2.7,3.43,5.98,1.69,3.36,3.54,3.45,4.78,,,
February,,,,,,,,,,,,3.74,0.03,2.85,0.32,3.88,1.78,4.6,1.8,,,,,3.61,0.89,3.66,3.56,0.85,2.4,3.83,3.92,3.79,1.76,1.21,4.6,3.59,2.52,3.1,,,
March,,,,,,,,,,,,2.34,2.84,2.43,2.65,1.52,2.96,1.43,2.41,,,,,1.47,0.77,1.61,1.01,4.8,2.62,2.73,2.48,3.62,2.1,0.58,3.79,0.93,1.58,,,,
April,,,,,,,,,,,,2.47,3.28,1.8,2.33,2.94,1.06,1.91,0.2,,,,,2.29,1.79,1.87,0.7,3.36,1.81,4.22,4.44,1.94,1.71,1.31,0.89,2.94,1.53,,,,
May,,,,,,,,,,,,3.7,2.09,2.35,2.71,0.87,2.14,2.81,2.56,,,,,3.21,2.4,4.21,1.11,5.15,1.51,2.9,1,1.98,2.17,2.3,3.11,3.52,1.87,,,,
June,,,,,,,,,,,,5.77,1.66,4.2,2.16,4.31,3.69,2.11,4.4,,,,,4.07,4.5,4.25,2.84,2.18,3.73,1.3,2.46,2.27,2.71,1.24,2.42,4.27,4.95,,,,
July,,,,,,,,,,,,2.48,4.71,3.15,2.51,1.51,6.84,4.9,3.89,,,,,2.3,2.83,3.11,3.27,4,2.85,2.37,6.44,3.27,1.78,4.57,4.74,1.63,5.24,,,,
August,,,,,,,,,,,,2.18,1.97,2.27,4.8,3.36,2.19,4.33,2.48,,,,3.04,7.35,3.38,1.57,5.2,0.61,3.26,3.38,5.46,4.37,3.49,2.95,3.27,1.15,6.41,,,,
September,,,,,,,,,,,2.87,3.12,4.23,0.67,8.23,5.5,5.48,4,2.53,,,,5.57,2.95,4.85,3.59,7.6,2.98,3.68,2.53,8.47,2.76,1.77,5.16,5.85,4.43,3.75,,,,
October,,,,,,,,,,,5.67,2.41,4.09,2.55,5.57,7.03,3.79,0.67,,,,,5.68,4.16,5.16,3.93,1.58,3.37,3.03,4.85,3.54,1.66,4.2,2.79,7.22,2.81,3.28,,,,
November,,,,,,,,,,,4.04,5.4,3.65,1.49,0.96,4.45,5.62,2.13,,,,,1.52,3.48,6.04,0.97,4.69,6.37,3.67,5.03,4.18,5.01,2.16,4.61,5.86,3.28,3.49,,,,
December,,,,,,,,,,,4.37,3.08,5.87,2.23,4.85,3.35,4.54,2.34,,,,,4.87,3.34,5.47,4.17,6.04,3.12,7.18,7.43,4.1,5.19,4.59,2.78,5.05,4.92,5.92,,,,
Total,,,,,,,,,,,,40.91,38.71,29.4,40.96,40.94,44.53,37.6,,,,,,42.63,42.66,36.9,41.22,41.16,41.01,44.99,49.19,39.29,34.42,31.19,50.16,37.01,43.99,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941 total estimated therefore removed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
