PITTINGTON ELEMORE HALL,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR6320,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.44,5.28,4.27,1.25,2.34,2.01,,,,,,
February,0.47,0.31,3.31,4.33,1.84,3.38,,,,,,
March,4.01,0.72,2.27,2.30,1.18,2.22,,,,,,
April,3.75,1.71,2.24,2.69,2.16,3.68,,,,,,
May,3.88,2.15,0.86,3.87,8.06,3.98,,,,,,
June,1.05,0.79,1.74,0.84,2.94,0.13,,,,,,
July,5.98,2.40,5.27,1.11,5.20,3.28,,,,,,
August,1.76,6.39,3.44,3.64,3.38,4.72,,,,,,
September,1.73,0.77,6.11,1.63,2.70,3.98,,,,,,
October,2.69,1.11,2.12,2.98,4.30,3.19,,,,,,
November,1.43,4.06,0.95,5.31,1.39,3.31,,,,,,
December,5.16,1.89,5.18,3.12,3.34,4.90,,,,,,
Total,35.35,27.58,37.76,33.07,38.83,38.78,,,,,,
Calc annual,35.35,27.58,37.76,33.07,38.83,38.78,0.00,0.00,0.00,0.00,0.00,
Difference,-0.00,0.00,-0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,
