"NOTTINGHAM ARBORETUM",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR1917,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,1.40,0.80,3.32,2.19,,,,,,,,
February,1.45,1.40,2.32,0.91,,,,,,,,
March,1.59,1.49,1.70,1.92,,,,,,,,
April,0.52,3.27,2.70,0.69,,,,,,,,
May,0.79,1.55,1.68,2.50,,,,,,,,
June,0.97,3.42,2.93,1.26,,,,,,,,
July,1.25,4.42,5.71,,,,,,,,,
August,1.11,1.24,2.92,,,,,,,,,
September,1.17,4.72,2.34,,,,,,,,,
October,3.80,2.00,3.69,,,,,,,,,
November,1.62,1.19,3.12,,,,,,,,,
December,2.26,1.33,3.47,,,,,,,,,
Total,17.93,26.83,35.90,,,,,,,,,
Calc annual,17.93,26.83,35.90,9.47,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
