"CRANMORE HALL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR1847,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,5.45,2.02,6.33,6.91,1.92,5.85,2.65,2.13,,,,
February,5.80,3.95,3.24,1.43,4.29,7.09,6.71,1.39,,,,
March,1.19,3.49,7.77,4.52,9.27,1.56,4.75,,,,,
April,3.68,3.10,0.32,4.16,2.44,1.56,2.53,,,,,
May,2.35,1.54,2.27,3.32,2.71,4.26,3.67,,,,,
June,6.51,3.48,5.09,1.74,2.02,0.91,3.34,6.39,,,,
July,3.48,0.03,3.80,0.76,5.33,6.15,1.74,,,,,
August,5.75,1.74,10.74,1.73,4.42,4.31,8.43,,,,,
September,0.21,1.60,1.00,3.62,2.13,2.12,3.70,,,,,
October,6.17,5.24,6.10,3.89,3.70,4.86,8.38,,,,,
November,5.37,5.07,2.74,4.42,5.54,2.73,5.61,,,,,
December,8.36,10.20,8.26,3.52,8.99,8.93,4.87,,,,,
Total,54.32,41.46,57.66,40.02,52.76,50.33,56.38,,,,,
Calc annual,54.32,41.46,57.66,40.02,52.76,50.33,56.38,9.91,0.00,0.00,,
Difference,-0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,NaN,NaN,NaN,,
