"WALTHAM RECTORY, LEICESTERSHIRE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR6633,,,,,,,,,,,
,,,,,,,,,,,,
,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,,
January,1.85,0.86,1.70,2.76,0.83,2.69,0.94,2.63,1.79,2.42,,
February,1.02,1.72,0.50,0.47,1.38,2.52,1.93,1.55,1.48,2.51,,
March,1.73,2.62,3.01,0.54,2.76,1.31,1.43,2.22,1.99,2.62,,
April,0.60,0.85,1.57,1.25,1.25,0.41,0.92,2.09,1.48,2.15,,
May,3.02,2.06,3.01,0.60,1.40,2.88,1.48,2.69,0.62,4.36,,
June,3.76,3.96,2.24,2.77,1.20,2.02,2.18,1.70,0.50,1.35,,
July,2.44,5.37,1.95,0.62,0.33,2.92,3.92,2.18,0.04,0.98,,
August,4.99,0.45,1.83,1.79,0.61,3.27,4.40,2.23,2.94,2.37,,
September,3.52,1.97,3.00,2.40,1.76,0.19,4.17,1.60,3.01,3.21,,
October,1.82,1.19,2.72,2.55,1.50,4.46,2.63,1.91,2.50,0.88,,
November,2.26,2.76,0.93,2.76,2.01,1.92,1.97,0.64,1.20,2.08,,
December,1.61,1.28,1.49,0.88,1.94,0.94,1.95,2.03,5.86,3.91,,
Total,28.62,25.09,23.95,19.39,16.97,25.53,27.92,23.47,23.41,28.84,,
Calc annual,28.62,25.09,23.95,19.39,16.97,25.53,27.92,23.47,23.41,28.84,,
Difference,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,,
