"SHOTLEY HALL, NORTHUMBERLAND",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR258,,,,,,,,,,,
,,,,,,,,,,,,
,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,,
January,2.36,0.54,2.44,4.54,1.08,1.66,2.75,3.21,3.54,2.85,,
February,2.51,3.98,1.22,0.62,2.19,1.44,3.35,0.55,1.46,1.57,,
March,2.94,2.32,4.27,2.24,3.55,1.25,2.56,3.58,1.98,2.07,,
April,1.17,1.55,0.98,1.15,1.12,1.31,3.64,3.04,3.25,1.60,,
May,1.24,1.19,2.89,1.53,2.08,4.00,0.81,2.02,0.77,3.96,,
June,4.92,3.64,2.42,4.48,1.18,0.63,2.12,1.35,0.14,1.15,,
July,3.94,4.65,1.84,1.71,0.61,1.90,3.12,3.10,0.72,0.45,,
August,3.19,1.11,2.48,3.10,1.34,3.26,4.10,2.23,2.65,1.29,,
September,1.37,2.57,0.81,3.01,1.77,0.21,3.89,2.45,4.00,3.72,,
October,2.42,1.26,2.22,3.47,8.10,8.39,0.74,0.87,1.13,2.11,,
November,4.21,4.82,0.86,2.86,2.08,2.24,2.06,0.60,3.34,2.93,,
December,5.08,1.17,1.61,1.75,2.92,1.77,2.13,1.71,5.03,2.52,,
Total,35.35,28.80,24.04,30.46,28.02,28.06,31.27,24.71,28.01,26.22,,
Calc annual,35.35,28.80,24.04,30.46,28.02,28.06,31.27,24.71,28.01,26.22,,
Difference,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,,
