KIRRIEMUIR LINTRATHEN GLEN DAMFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NO 24943 64985,Long,-3.229618,Lat,56.770383,Elevation,1360,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5586/6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,8.5,4.8,5.1,4.9,5.5,4.1,4,2.8,6.75,10.65,7.9,4.1,3.2,3.6,6.8,7.5,3.4,3.5,5,7,7,4.1,3,4.3,2.7,1.3,3,,,5.5,4.5,2.4,4.6
February,,,,,,,,,3.1,2,,,0.5,3.5,0.4,4.1,4.5,4.2,3.2,5,3.3,6.2,2.2,3.6,1.75,5,3,3.3,4.7,2.1,8.5,5.8,2,1.8,4.5,,2,4.7,2.7,0.5,8.1
March,,,,,,,,,7.9,1.2,1.8,,3.1,2.8,4,2.4,3.6,6,1.1,3.3,3.3,3.8,3.7,1.3,1,2.1,3,5.8,3.1,2.5,2.7,2.3,5.5,1.1,,,4,3.6,3.2,3.8,3.5
April,,,,,,,,,1.85,1.3,3.45,3.4,4.6,1.7,5.7,5,0.68,2.2,0.5,1.8,4.06,3.7,3.6,2.28,3.2,2,0.75,6.1,1.1,2.8,3.1,2.7,2.1,2.7,1.5,1.1,1,1.6,1,3.4,4.6
May,,,,,,,,,1.4,3.65,2.3,4.7,4.3,2,3.1,0.9,2.11,2.67,4,1.87,2.7,2.45,6.15,4.5,3.27,5.6,2.1,5.3,4.8,2.71,1.5,1.9,4.1,3.1,5.6,2.7,1.3,2.7,4.3,1.3,2.7
June,,,,,,,,,2.8,2.8,2.3,4.6,1.9,1.5,1.8,3.6,1.7,2.4,5.1,2.15,0.47,0.9,1.2,3.2,3.8,4,4.7,3.2,5.3,1.9,1.6,2.8,3.1,2.7,2.1,2,2.7,2.1,4.2,3,2.6
July,,,,,,,,,2.25,3.75,3.5,4.4,5.2,3.8,4.52,0.8,6,4.45,5.1,5.25,5.73,3.7,3.2,1.93,3.7,3.38,4.7,5.31,4.1,2.4,7,3.8,3.5,4.2,,1,,5.7,4.2,4.9,3.3
August,,,,,,,,,6.9,4.5,9.24,2.4,1.64,1.35,6,4.2,2.2,3.6,2.3,2.8,1.4,3.2,5.2,5.98,1.8,2.4,6,0.27,8.7,3.8,5.8,7,3.5,2.5,2.5,1.1,6.7,4.4,4.1,1.6,6.3
September,,,,,,,,,4.3,0.75,6.4,1.4,2.4,,5.75,5.75,4.4,2.53,4,2.9,2.13,2.5,4.78,5.2,3,5.4,7,3.9,3.5,2.1,,3.5,1.3,5,3.6,2.2,5.5,2.7,4.7,1.5,4.64
October,,,,,,,,,7.7,5.3,6.25,1.4,8.1,5.6,6.4,7.4,2.9,3.8,6.8,12.2,6.8,4.8,3.65,6.6,6.4,6.5,0.5,3,4.3,5,,1.1,6.3,4.2,8,3.3,4,2.1,4.4,6,8.3
November,,,,,,,,,4.65,5,,10.3,2.7,6.3,1.3,5.8,3.5,1.1,7.1,8.1,7.7,9.4,0.9,2.4,5.5,1.8,8.4,4.4,1.7,6,4.4,15.5,2.5,4,,3,1.18,2,1.1,8.6,5.8
December,,,,,,,,,3.5,10.5,7,2.6,6.7,2.3,11,3.4,4.2,3.75,7.6,3.2,3.2,2.8,6.6,2.5,6.4,9.1,5.4,2.5,8.7,4.7,2.7,4.5,3.2,4.8,5,,9,5.3,6.7,11.8,4
Total,,,,,,,,,54.85,45.55,,,46.64,,53.97,46.15,42.54,47.35,54.7,52.67,43.99,47.05,47.98,46.99,43.22,50.78,50.55,50.08,57,40.11,,55.2,39.8,37.4,,,,42.4,45.1,48.8,58.44
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1931 02,03+T deleted est",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1933 09+T deleted est,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1950 09,10+T deleted est",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1954 03,07, 11 +T deleted est",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955 No of deletions est,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956 No of deletions est,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
