"BANSTEAD BURGH HEATH",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,87,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.46,2.51,3.85,1.93,2.91,2.56,4.10,2.58,4.38,1.64,3.95,
February,0.76,0.32,2.99,4.71,0.90,4.52,2.86,4.94,1.87,0.53,0.95,
March,2.33,1.84,2.52,2.40,1.14,0.93,0.44,3.48,2.53,0.09,1.88,
April,3.76,1.46,3.37,2.77,4.24,3.31,3.81,2.26,1.87,0.95,1.82,
May,0.79,2.67,1.15,2.86,3.43,2.34,1.75,1.59,2.09,2.15,2.93,
June,2.14,0.14,1.40,0.45,2.34,0.16,4.86,4.35,3.04,1.33,0.51,
July,5.15,0.57,4.46,4.03,3.90,3.65,2.14,3.21,1.87,1.45,3.03,
August,1.71,1.54,2.60,3.30,3.39,2.97,1.87,4.39,2.35,1.87,3.75,
September,3.46,1.20,2.32,1.51,3.56,3.06,1.01,6.34,0.85,0.16,4.24,
October,1.11,0.88,1.32,7.03,4.09,3.27,3.32,1.74,5.85,4.36,1.59,
November,1.92,1.84,2.13,2.06,3.84,3.23,6.87,3.10,2.90,8.55,4.81,
December,2.95,1.60,4.84,3.27,4.96,3.03,0.50,5.12,3.01,8.24,2.56,
Total,29.54,16.57,32.95,36.32,38.70,33.03,33.53,43.10,32.61,31.32,32.02,
Calc annual,29.54,16.57,32.95,36.32,38.70,33.03,33.53,43.10,32.61,31.32,32.02,
Difference,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
