MILLPORT (MARINE BIOL. STATION),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NS174544,Long,-4.910864,Lat,55.748432,Elevation,16,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,4.21,2.97,3.68,4.24,3.93,4.21,5.84,2.73,3.86,4.93,4.92,6.47,3.98,5.04,4.61,4.89,6.88,6.7,10.06,2.01,5.44,4.99,6.14,4.55,5.38,3.27,3.98,5.94,7.37,4.27,2.89,0.77,6.51,5.53,4.78,4.2,5.57,5.32,7.18,4.71,3.13,4.45,5.66,3.04,4.73,2.69,2.98,5.45,5.2,1.92,3.23
February,5.3,5.56,3.18,2.64,4.82,5.96,5.51,1.21,5.68,0.68,5.65,1.63,4.7,4.41,1.3,3.65,4.58,2.61,4.23,2.46,0.26,3.95,0.04,2.97,0.4,5.23,1.99,4.95,3.3,5.6,1.55,3.46,2.16,4.92,1.68,5.82,3.2,0.47,4.29,4.93,4.02,2.88,1.68,1.7,5.04,3.08,1.26,2.87,3.19,2.26,3.83
March,1.87,1.53,5.14,4.22,5.01,2.14,1.38,2.02,1.61,3.15,4.14,5.18,2.05,2.7,0.52,1.97,3.31,4,4.51,1.38,2.49,1.06,2.48,2.06,2.31,2.24,3.22,1.22,3.42,4.56,3.7,2.64,4.19,2.17,1.09,2.95,2.08,4.14,3.51,3.11,2.55,2.97,3.77,1.2,3.26,1.63,2.62,4.52,1.16,3.05,2.07
April,3.01,2.09,1.56,3.2,2.52,2.99,3.15,1.83,0.62,2.78,2.92,1.33,2.11,4.17,3.19,5.47,2.33,3.05,1.62,1.02,2.18,1.87,3.95,2,2.6,3.02,1.43,2.29,0.32,2.81,2.08,1.5,2.34,3.59,2.69,2.26,1.8,5.37,3.24,5.66,3.33,2.37,2.03,2.47,1.93,4.68,1.68,2.07,1.78,2.93,4.73
May,2.11,2.73,1.99,3.07,1.29,0.94,4.25,4.18,4.23,1.06,5.15,2.95,4.34,1.67,4.38,6.38,2.72,2.72,1.32,3.66,2.25,3.76,2.17,2.57,3.12,0.86,2.72,1.53,4.09,1.37,1.36,2.76,3.15,3.27,2.69,3.43,0.83,4.05,1.78,2.19,1.31,1.69,1.9,2.25,2.94,3.93,2.29,1.68,3.24,1.34,2.34
June,2.27,2.43,4.28,3.47,1.14,2.41,2.01,3.31,1.7,3.75,2.14,0.9,2.83,1.78,2.78,0.73,2.95,5.13,3.89,2.82,3.16,4.09,1.75,2.44,2.49,3.07,1.68,3.8,5.38,2.67,0.93,1.48,2.3,3.79,2.95,3.56,2.25,3.67,4.31,1.39,2.04,1.98,3.51,1.36,3.44,3.25,2.76,2.49,2.41,3.8,2.59
July,3.84,3.55,2.28,1.36,1.89,4.12,2.16,1.94,3.65,1.25,4.06,3.96,3.11,3.64,4.05,2.18,2.88,3.78,2.28,3.36,2.84,4.09,3.65,4.06,3.13,2.42,5.83,5.05,4.79,5.52,3.84,2.83,4.45,2.67,3.51,2.64,3.51,3.57,3.37,1.29,5.17,3.26,3.25,3.39,4.17,0.99,4.01,5,4.59,5.1,4.33
August,8,3.42,3.56,1.92,4.65,1.41,3.92,3.73,3.66,2.62,4.15,5.56,2.66,6.18,3.64,3.97,4.11,3.74,3.26,6.1,5.64,0.95,3.53,3.68,3.43,1.85,3.37,3.33,3.07,2.27,2.17,4.76,5.57,7.07,3.03,2.08,2.59,0.01,6,4.62,4.32,3.63,4.56,3.99,4.96,1.36,5.09,3.54,4.25,0.79,3.63
September,1.97,1.8,3.19,2.34,2.97,0.79,1.67,2.75,4.57,3.33,3.2,1.91,3.35,6.91,6.32,3.57,3.66,5.91,3.42,1.41,3.62,1.38,4.14,0.76,5.61,5.96,4.05,2.74,4.51,3.28,5.04,1.76,6.56,4.5,5.44,4.92,6.66,4.06,6.65,2.23,8.72,3.51,3.39,5.12,6.6,4.88,4.92,2.7,4.04,1.61,3.47
October,1.98,3.37,5.41,2.5,2.51,2.92,5.35,7.95,6.19,1.28,2.14,4.17,1.99,6.4,3.46,4.57,6.97,4.61,8.99,5.44,6.54,3.97,6.28,3.12,6.94,9.61,5.03,2.32,10.19,2.69,5.13,4.28,5.73,7.43,5.91,5.38,0.29,2.13,7.07,6.92,4.05,1.31,6.81,5.18,7.81,4.27,3.08,4.71,3.14,5.89,2.69
