"AMERSHAM, ST MARY'S SCHOOL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR6276,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.08,2.82,3.45,1.58,,,,,,,,
February,0.66,0.30,2.93,4.07,,,,,,,,
March,2.05,1.42,2.28,2.48,,,,,,,,
April,4.18,1.28,3.36,2.03,,,,,,,,
May,1.12,1.32,0.96,1.89,,,,,,,,
June,2.95,0.25,1.15,0.48,,,,,,,,
July,6.35,0.19,4.10,3.14,,,,,,,,
August,1.49,1.31,3.49,2.19,,,,,,,,
September,2.06,2.49,2.24,2.08,,,,,,,,
October,1.73,1.09,0.85,5.01,,,,,,,,
November,1.41,1.75,1.51,1.33,,,,,,,,
December,2.75,1.70,2.58,3.42,,,,,,,,
Total,29.83,15.92,28.90,29.70,,,,,,,,
Calc annual,29.83,15.92,28.90,29.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,-0.00,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
