PONTYCYMMER-POLICE-STATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SS903916,Long,-3.585701,Lat,51.612507,Elevation,560,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,4070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,9.57,7.65,13.12,8.82,20.21,4.1,12.83,8.08,13.9,6.33,9.31,1.89,8.99,11.14,12.14,11.09,5.2,6.2,9.39,12.58,9.94,7.33,11.25,6.99,17.76,4.1,4.84,10.13,9.44,3.07,7.32,6.44,10.99,11.75,7.57,9.82,9.39
February,,,,,0.73,12.99,8.76,5.55,11.79,2.23,0.76,10.04,0.07,8.64,1.07,8.33,3.38,13.16,4.88,7.13,8.79,7.63,1.37,5.22,4.06,12.2,7.3,1.91,5.53,4.89,12.8,7.04,1.99,5.58,9.19,4.27,1.15,8.35,10.47,0.9,7.18
March,,,,,5,1.65,1.48,7.64,8.04,2.91,3.54,0.99,3.77,6.55,6.49,2.41,5.43,4.47,2.68,3.22,6.4,4.65,4.46,2.1,0.8,5.13,3.25,13.15,4.48,4.07,6.46,8.1,7.66,5.12,7.95,3.98,4.75,12.29,1.72,7.81,3.89
April,,,,,6.4,6.16,4.17,3.64,2.2,0.72,4.86,4.68,6.1,3.72,4.91,9.26,5.8,6.01,0.57,6.84,5.38,2.51,2.92,3.24,5.67,4.56,2.7,5.59,3.63,6.59,6.84,8.14,6.59,5.64,3.54,6.61,3.02,0.96,2.56,7.35,6.05
May,,,,,4.96,9.71,5.59,3.62,1.27,6.66,3.51,6.19,8.73,2.55,3.36,3.08,1.58,4.08,7.07,1.3,1.91,4.99,9.15,6.24,3.56,4.86,5.47,3.3,4.55,5.65,2.44,3.59,4.76,5.32,5.29,8.9,2.89,3.45,7.5,1.78,1.78
June,,,,,3.87,0.31,4.13,6.64,6.94,5.3,3,8.56,2.89,2.92,3.75,8.18,5.76,3.36,4.94,4.21,0.57,1.78,0.32,7.82,6.18,9.5,10.7,3.12,8.39,1.52,5.06,2.28,5.01,3.68,10.22,11.33,4.64,1.48,6.77,4.23,4.94
July,,,,,9.93,5.32,4.16,10.84,4.61,7.38,6.59,11.13,6.68,6.74,2.06,2.26,11.6,5.28,8.34,15.89,7.05,5.22,8.23,4.34,6.64,7.35,7.31,6.1,4.33,2.11,9.32,2.57,2.73,12.93,11.38,1.37,8.06,8.22,7.9,7.68,11.92
August,,,,,13.37,10.02,9.04,11.65,7.94,8.73,10.08,6.27,1.86,2.6,7.95,3.85,3.32,3.01,7.6,4.81,1.11,10.36,10.72,9.9,5.66,5.76,13.82,0.64,9.9,6.65,13.55,13.1,10.75,10.26,10.33,2.14,11.81,8.15,10.43,2.14,9.43
September,,,,,11.84,6.76,3.77,10.83,2.08,2.21,8.55,5.43,10.15,2.81,7.46,12.76,6.14,3.24,4.6,1.57,4.25,0.8,7.48,8.32,8.84,7.16,14.61,3.11,11.33,4.85,13.56,8.16,4.81,8.5,13.53,4.83,9.52,13.19,14.03,0.87,8.63
October,,,,,11.1,9.93,6.48,8.02,16.37,11.19,13.08,3.3,15.06,10.09,8.21,11.74,4.16,4.11,12.82,3.55,9,7.08,10.07,6.13,11.73,8.16,1.71,2.71,8.47,12.99,5.36,1.9,7.08,5.55,19.18,5.01,3.41,10.03,12.19,9.58,9.07
November,,,,,7.2,4.11,13.84,9.06,13.13,22.44,10,13.26,6.44,2.01,4.14,10.98,11.04,5.94,13.78,20.84,15.55,4.07,1.47,5.9,16.75,1.69,14.82,10.23,5.32,9.2,10.45,13.75,6.59,7.63,15.93,6.85,2.81,3.29,5.93,12.19,17.75
December,,,,,15.22,6.65,0.44,5.08,8.74,16.07,9.99,5.94,4.89,2.57,19.98,5.93,7.94,5.1,7.11,5.56,7.93,8.51,11.74,4.15,7.64,11.57,8.78,8.23,10.13,11.9,4.56,8.03,6.73,2.83,9.73,13.21,9.92,6.98,8.12,16.89,11.46
Total,,,,,99.19,81.26,74.98,91.39,103.32,89.94,86.79,83.87,80.54,57.53,78.69,80.67,75.14,68.9,86.53,86.01,73.14,63.8,77.32,75.94,87.47,85.27,101.72,65.08,93.82,74.52,95.24,86.79,74.14,76.11,123.59,74.94,72.97,88.14,95.19,81.24,101.49
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955 Jun IDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
