CALDY-MANOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SJ227853,Long,-3.1629402,Lat,53.358903,Elevation,131,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,,,2.15,0.69,1.16,3.37,1.36,1.26,1.42,3.75,3.65,2.58,2,,,,,,,,,,,,,,,,,,,,,1.66,1.84,1.78,2.03,2.22,3.76,1.22,4.04,2.38,2.44,1.46,1.29,1.33,4.17,1.72,2.79,4.16,2.73,2.67,3.39,3.38,3.52,,2.96,1.48,6.05,2.5,
February,,,1.76,2.79,3.01,0.2,1.07,1.85,1.56,1.43,3.69,1.39,2.34,,,,,,,,,,,,,,,,,,,,,2.99,0.59,4.74,2.29,0.94,1.86,0.73,0.35,2.36,0.1,2.87,0.24,2.07,2.09,4.46,0.31,1.89,1.41,2.15,0.92,1.66,1.21,2,3.82,1.5,1.23,0.99,
March,,,1.31,0.72,1.48,2.82,3.74,2.15,0.95,0.98,1.24,1.77,1.52,,,,,,,,,,,,,,,,,,,,,0.9,0.72,0.92,0.81,2.55,1.1,0.04,3.59,0.17,1.61,1.84,1.74,0.64,1.31,1.74,0.95,1.76,2.09,2.71,1.86,0.44,0.73,0.52,0.87,4.73,0.57,2.03,
April,,,1.32,0.66,1.66,1.79,1.45,2.13,1.42,2.41,1.4,1.5,1.94,,,,,,,,,,,,,,,,,,,,,2.05,1.46,1.35,0.59,1.55,0.9,0.72,3,2.36,2.45,0.82,1.59,1.98,1.02,2.62,0.19,1.97,1.99,1.65,0.89,0.96,1.46,1.51,0.72,2.13,1.17,2.37,
May,,,2.73,1.72,2.04,0.8,0.4,0.86,5.1,2.56,1.68,0.98,3.81,,,,,,,,,,,,,,,,,,,,1.12,2.97,6.31,2.05,3.06,1.25,1.89,1.2,0.93,1.98,3.84,1.45,1.73,1.66,1.14,3.26,2.07,1.63,2.6,1.89,3.34,2.43,0.93,3.41,2.38,3.66,0.89,2.42,
June,,,1.92,1.4,2.02,0.67,2.63,0.26,2,2.75,1.86,2.14,1.92,,,,,,,,,,,,,,,,,,,,1.59,0.41,2.02,0.02,0.92,3.21,4.9,1.25,1.48,4.79,0.98,1.7,1.26,4.14,4.07,1.04,2.8,2.14,0.98,0.33,0.24,1.48,1.66,1.91,3.08,1.79,3.16,0.48,
July,,,2.09,2.2,2.01,3.83,2.34,0.62,0.67,2.17,0.62,2.65,2.14,,,,,,,,,,,,,,,,,,,,3.61,3.01,3.54,2.17,4.23,3.67,1.46,2.85,5.18,1.66,3.56,1.45,1.46,1.7,3.5,1.97,2.66,5.21,2.9,1.9,2.39,2.25,2.8,2.76,4.25,3.91,2.48,2.01,
August,,,3.13,1.6,3.56,1.34,2.87,3.46,3.77,1.75,5.51,2.44,,,,,,,,,,,,,,,,,,,,,2.95,2.97,5.92,2.53,2.9,5.11,2.78,2.08,4.72,5.28,1.27,1.74,2.98,1.6,1.33,1.37,5.05,2.91,0.5,3.38,2.19,3.25,2.02,1.46,3.94,0.25,2.51,1.36,
September,,,3,3.11,0.56,1.02,4.91,4.24,1.39,4.28,0.31,1.1,,,,,,,,,,,,,,,,,,,,,2.67,3.11,2.88,4.56,3.77,5.93,1.34,1.93,2.93,2.05,2.39,0.65,2.5,5.2,3.46,2.11,2.08,0.69,2.79,0.63,1.83,3.27,4.52,1.48,2.31,2.46,1.27,0.57,
October,,,7.27,2.12,3.63,5.35,4.35,1.39,3.8,3.46,4.64,2.78,,,,,,,,,,,,,,,,,,,,,0.33,4.54,3.6,3.56,3.31,2.04,2.95,3.93,4.22,1.51,5.69,4.01,4.41,4.06,1.85,2.17,3.89,2.55,3.1,2.7,2.51,3.31,3.44,4.14,0.67,0.72,1.86,3.27,
November,,,1.49,1.14,2.01,2.8,0.74,3.56,1.66,1.28,3.41,3.42,,,,,,,,,,,,,,,,,,,,,1.6,3.13,1.63,2.83,3.46,3.11,3.01,4.75,3.73,3.39,2.25,1.35,2.57,3.26,2.43,1.02,3.31,4.67,5.06,2.21,0.86,2.47,5.59,0.17,3.29,-999,1.54,3.7,
December,,,2.16,3.27,2.43,2.71,3.56,2.65,1.78,3.02,2.51,3.74,,,,,,,,,,,,,,,,,,,,,2.85,4.16,3.27,2.15,1.02,1.1,1.85,3.74,3.72,1.37,1.08,0.72,3.76,3.09,3.24,2.86,2.72,2.06,1.92,1.12,2.69,1.21,2.18,2.19,2.47,-999,3.01,3.74,
Total,,,30.33,21.42,25.57,26.7,29.42,24.43,25.52,29.84,30.52,26.49,,,,,,,,,,,,,,,,,,,,,,31.9,33.78,28.66,28.39,32.68,27.8,24.44,37.89,29.3,27.66,20.06,25.53,30.73,29.61,26.34,28.82,31.64,28.07,23.34,23.11,26.11,30.06,,30.76,28.13,25.74,25.44,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGR is from the 1940s record and is close to Caldy Mnaor at the stated altitude. Early records, 1890s and 1900s, might be a slightly different location; stated altitude is 129 ft. therefore difference is probably not significant.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb 1947 record estimated for snow; left in this record,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
