Rainfall at,GREENWICH ROYAL OBSERVATORY NO. 8,
Grid ref,TQ388773,Long,-0.002705,Lat,51.477638
Station no,17,
,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909
January,,,,,,,,,1.52,0.80,
February,,,,,,,,,1.46,0.64,
March,,,,,,,,,2.19,2.85,
April,,,,,,,,,2.05,1.67,
May,,,,,,,,,1.58,1.16,
June,,,,,,,,,1.98,3.62,
July,,,,,,,,,3.61,3.14,
August,,,,,,,,,3.23,1.75,
September,,,,,,,,,1.18,2.40,
October,,,,,,,,,1.91,3.93,
November,,,,,,,,,0.75,0.75,
December,,,,,,,,,1.96,2.36,
Total,,,,,,,,,23.42,25.07,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.42,25.07,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,
