Rainfall at,GREENWICH ROYAL OBSERVATORY NO 1,
Grid ref,TQ388773,Long,-0.002705,Lat,51.477638
Station no,17,
,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909
January,,,,,,,,0.50,0.40,,
February,,,,,,,,0.57,0.52,,
March,,,,,,,,0.32,1.11,,
April,,,,,,,,2.22,0.92,,
May,,,,,,,,0.76,0.83,,
June,,,,,,,,1.63,1.72,,
July,,,,,,,,,2.61,,
August,,,,,,,,,2.03,,
September,,,,,,,,,0.70,,
October,,,,,,,,2.17,1.43,,
November,,,,,,,,1.45,0.35,,
December,,,,,,,,1.63,1.14,,
Total,,,,,,,,,13.76,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.25,13.76,0.00,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,NaN,
