Rainfall at,GREENWICH ROYAL OBSERVATORY
,
Station no,17,
,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,2.57,2.29,4.54,1.41,1.89,1.71,1.63,3.04,0.83,1.07,
February,1.79,0.81,1.56,0.79,1.41,2.40,1.57,1.69,0.96,3.35,
March,2.74,2.13,0.28,0.09,1.20,1.22,5.22,0.76,0.76,0.74,
April,1.81,0.89,0.92,1.51,0.94,1.70,1.54,1.20,1.64,2.52,
May,1.83,2.83,2.17,0.61,1.87,3.50,1.16,1.61,1.67,1.41,
June,1.91,0.34,1.45,1.72,1.73,2.16,2.93,2.28,0.65,1.63,
July,3.19,1.87,2.10,1.28,2.92,2.39,1.24,0.98,1.10,3.18,
August,4.15,1.98,1.31,2.86,1.27,4.24,0.09,4.08,1.28,1.26,
September,0.69,1.31,1.74,2.76,1.43,2.47,1.54,0.96,0.79,2.66,
October,0.72,4.00,2.39,3.06,1.76,0.72,0.14,2.21,5.02,0.35,
November,2.39,2.13,1.26,3.64,0.16,2.95,1.10,1.77,2.23,4.95,
December,1.78,2.36,1.59,1.35,2.87,2.27,2.32,2.22,1.47,1.48,
Total,25.57,22.94,21.31,21.08,19.45,27.73,20.48,22.80,18.40,24.60,
Calc annual,25.57,22.94,21.31,21.08,19.45,27.73,20.48,22.80,18.40,24.60,
Difference,-0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,
