"EVESHAM (SEWAGE WORKS)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2426,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.43,2.23,2.14,1.48,3.04,1.63,2.83,2.76,3.70,0.59,3.68,
February,0.67,0.16,3.02,3.15,0.45,2.63,2.34,2.53,1.50,0.38,0.29,
March,2.50,1.14,1.56,1.83,0.95,0.52,0.63,1.83,2.01,0.04,1.29,
April,2.21,0.86,2.20,2.18,2.50,1.35,2.62,1.62,0.96,0.83,2.59,
May,1.60,1.59,0.77,1.88,5.22,3.06,4.22,1.24,0.82,1.57,2.28,
June,2.23,0.53,0.94,0.31,1.86,0.32,1.67,2.49,2.58,1.11,1.90,
July,3.82,0.24,3.59,2.51,3.86,2.77,1.68,3.84,1.64,1.77,2.84,
August,1.04,2.77,4.83,1.96,3.79,1.92,2.07,2.98,2.14,1.74,2.52,
September,3.31,1.30,2.05,2.37,4.03,3.45,0.71,4.35,0.82,0.71,2.50,
October,1.72,1.67,0.45,4.95,4.02,2.90,2.77,1.23,3.44,3.78,1.89,
November,0.55,1.66,1.03,1.25,1.85,1.28,5.10,1.97,2.41,6.07,3.61,
December,1.62,1.49,2.63,2.54,2.11,2.11,0.44,2.12,1.90,5.17,2.85,
Total,23.70,15.64,25.21,26.41,33.68,23.94,27.08,28.96,23.92,23.76,28.24,
Calc annual,23.70,15.64,25.21,26.41,33.68,23.94,27.08,28.96,23.92,23.76,28.24,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,-0.00,
