"PENTLAND HILLS, MARTYRS CROSS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NT229623,Long,-3.232947,Lat,55.84772,Elevation,750,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,1.87,2.3,2.88,2.08,5.61,2.6,2.58,3.82,4.5,6.25,2.61,2.58,3.25,4.52,4.04,3.19,6.69,1.49,4.55,2.05,4.85,2.71,4.33,1.5,3.91,4.09,4.73,5.55,1.24,2.3,3.94,3.48,2.96,3.34,3.18,3.32,6.33,3.4,2.09,3.84,3.32,0.73,3.53,2.27,1.86,3.65,1.28,1.52,3.49
February,,,2.49,2.36,2.59,2.56,4.53,0.76,4.37,1.89,4.16,1.21,2.64,3.4,0.9,5.68,3.07,1.43,3.16,0.95,0.6,2.39,0.37,2.31,0.12,3.64,3.36,4.87,1.63,2.81,1.45,4.3,1.27,2.77,2.01,4.13,1.7,1.77,3.31,2.23,3.76,2.67,0.67,1.21,1.88,2.06,2.13,2.66,2.38,0.9,3.03
March,,,3.16,4.97,3.78,1.5,4.35,1.86,0.93,2.5,3.12,4.11,2.16,1.48,0.99,2.65,2.32,2.91,2.01,0.37,2.7,1.15,3.35,1.28,3.37,1.48,2.65,2.58,1.23,4.11,3.9,3.53,1.62,2.16,0.56,2.09,2.99,4.55,1.89,1.04,2.83,3.4,1.86,0.74,2.22,1.92,1.43,1.84,2.18,0.91,1.67
April,,,0.44,2.63,1.9,2.07,4.51,2.26,0.89,4.43,2.51,0.82,1.75,2.52,1.73,4.74,1.78,1.84,1.35,2.13,1.23,2.48,3.7,1.79,4.36,4.24,1.76,1.48,0.32,2.04,2.63,2.4,1.62,1.51,2.68,1.79,0.96,4.73,2.33,2.19,3,3.3,1.63,2.76,1.38,0.91,0.84,0.97,2.32,2.4,1.32
May,,,1.97,1.92,2.68,1.55,4.32,1.75,2.47,0.87,3.63,2.13,2.06,3.39,5.06,5.17,3.3,1.79,1.59,1.78,1.53,3.04,3.55,2.03,2.17,1,1.04,3.26,4.09,1.1,1.86,4.09,1.93,3.8,3.28,4.45,1.97,3,2.25,2.61,2.32,3.16,1.57,1.96,4.55,2.5,1.37,1.53,2.62,0.76,1.26
June,,,5.59,2.14,1.63,1.48,3.83,2.27,0.74,2.11,1.36,0.47,1.73,1.85,2.88,0.67,3.86,3.62,5.59,2.79,2.04,5.06,1.36,2.36,3.09,2.7,1.69,1.47,5.72,1.88,0.96,0.98,1.46,2.16,3.23,2.12,2.14,2.87,4.93,1.18,1.63,2.07,2.72,1.92,2.7,0.99,2.59,1.62,3.65,1.94,1.41
July,,,2.49,0.65,3.22,4.63,5.24,2.33,3.72,1.17,3.3,3.19,4.51,4.22,4.3,1.78,3.23,3.06,2.78,3.75,5.31,3.46,2.64,4.6,2.71,1.02,5.16,5.03,3.69,2.84,6.95,3.55,3.32,3.63,2.73,3.31,4.35,3.31,2.4,2.72,3.32,3.55,2.2,4.2,2.18,1.78,4.58,5.76,7.45,3.4,2.96
August,,,4.66,1.91,2.3,4.05,5.11,5.46,1.74,1.99,7.09,5.42,2.08,5.34,3.62,3.14,2.32,7.16,5.08,5.14,5.69,3.99,0.62,1.14,3.58,2.96,1.83,3.69,2.21,1.75,0.99,4.02,3.19,4.91,3.11,4.08,4.87,0.26,10.96,2.98,3.69,5.48,3.67,1.9,5.8,1.34,7.36,4.6,3.22,0.59,4.19
September,,,3.78,2.39,0.88,2.37,2.11,2.31,5.81,4.05,1.86,2.64,2.24,3.57,3.67,4.62,3.96,9.8,3.07,0.46,5.58,1.91,3.64,2.84,2.46,4.27,3.85,2.93,3.45,1.87,3.24,0.85,4.39,2.11,6.38,4.3,4.49,2.01,3.41,1.9,6.03,1.51,2.6,2.76,3.73,2.1,3.95,1.75,3.42,0.66,2.07
October,,,3.94,2.25,1.54,2.21,6.55,4.22,4.81,3.22,1.25,4.94,2.13,3.65,3.67,2.3,4.3,4.13,3.86,3.7,4,2.57,6.76,2.52,4.32,8.06,3.68,4.55,7.34,3.03,3.14,4.23,3.96,4.76,3.07,4.34,0.85,1.37,1.85,5.08,3.22,0.84,1.76,1.72,6.47,1.73,1.93,2.28,1.7,3.04,3.45
