FINDERN-THE-LONGLANDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SK304302,Long,-1.5498424,Lat,52.868425,Elevation,186,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR3113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,,,1.95,2.7,1.95,3.5,1.93,2.08,0.33,0.54,2.32,3.12,2.25,1.54,3.04,2.03,0.58,1.02,2.52,1.85,1.28,1.02,1.49,3.36,0.96,2.27,1.02,2.41,3.13,1.24,0.88,1.79,1.84,0.99,3.09,1.16,0.95,1.26,1.99,0.87,2.95,3.06,1.62,2.4,1.51,1.97,2.16,3.27,2.82,2.36,3.04,1.3,1.98,,,,,,
February,,,,,1.6,1.8,3.15,2.06,1.05,2.37,1.77,3.47,1.88,2.77,0.96,2.13,0.22,0.29,0.45,1.45,0.55,0.1,1.26,2.68,2.21,0.19,0.64,2.94,1.58,0.68,2.92,0.84,1.06,1.11,2.51,0.74,2.65,1.57,1.16,0.55,1.85,1.32,1.62,0.93,1.1,2.2,4.12,1,1.74,1.97,2.25,0.28,2.37,3.31,0.4,,,,,,
March,,,,,1.12,0.45,2.62,2.21,0.39,0.91,1.84,2.17,1.6,0.92,1.56,0.85,2.59,0.92,2.1,2.76,1,1.2,0.7,0.36,1.08,1.56,2.63,2.22,0.76,0.41,0.42,1.69,1.19,2.74,1.58,2.32,1.4,1.37,2.52,2.87,0.44,1.28,2.46,3.63,2.19,0.83,3.25,1.48,1.04,4.21,1.71,1.27,1.66,1.42,0.91,,,,,,
April,,,,,1.5,0.58,2.56,2.32,2.04,2.23,1.48,1.58,2.65,2.07,1.42,1.81,1.78,1.13,1.71,2.43,0.63,2.24,0.68,0.58,1.08,1.95,0.88,2.15,1.72,1.96,1.09,1.59,2.2,1.77,1.62,1.44,0.63,1.37,2.26,1.21,2.23,0.9,0.27,2.58,0.72,0.7,1.54,1,1.12,1.43,3.77,1.07,2.64,1.9,1.78,,,,,,
May,,,,,1.32,2.12,0.67,3.14,4.64,2.27,1.94,1.09,2.25,0.97,0.88,2.32,5.12,1.2,0.53,3.17,1.8,2.43,2.14,2.74,2.05,0.58,0.4,1.41,2.17,2.28,1.62,0.78,2.46,2.63,1.42,0.39,1.72,3.37,2.56,1.38,2.05,0.49,2.26,1.7,2.03,1.47,2.18,2.55,1.56,0.96,2.43,1.47,1.03,2.44,3.72,,,,,,
June,,,,,1.15,3.9,2.55,1.87,3.64,4.79,2.47,2.18,4.21,3.31,1.35,2.9,1.05,0.85,2.19,0.69,1.47,5.29,2.85,0.83,2.06,1.17,1.72,2.95,1.65,2.08,2.35,1.95,2.46,1.03,0.45,1.79,1.94,3,1.7,2.54,1.22,2.63,5.03,1.01,1.71,2.53,1.59,2.57,0.64,1.04,1.69,0.51,0.9,0.68,1.63,,,,,,
July,,,,,1.45,6.32,1.73,3.47,0.56,2.54,6.58,1.26,2.6,2.17,3.28,0.24,3.03,0.93,4.04,1.62,1.84,1.94,1.8,2.21,2.55,3.05,1.32,0.31,1.03,1.86,3.9,3.17,1.47,2.24,2.11,0.76,0.64,2.33,2.47,3.71,2.49,0.25,3.31,1.01,3.87,5.13,2.44,1.23,2.76,2.01,3.42,0.6,4.04,4.82,2.3,,,,,,
August,,,,,2.3,2.45,1.75,4,6.31,5.15,1.99,3.9,1.7,1.86,2.32,1.7,2.17,1.64,1.73,2.99,2.97,3.91,2.31,1.81,1.91,2.37,1.62,3.45,2.34,0.67,4.05,1.78,3.24,4.43,3.33,2.97,0.87,3.32,4.11,2.18,2.84,1.62,6.73,2.24,1.61,2.14,1.63,4.33,2.05,2.32,0.82,3.97,5.17,2.12,2.66,,,,,,
September,,,,,2.45,3.84,4.29,2.22,2.06,3.05,3.25,1.91,2.83,3.84,1.6,2.73,1.5,1.92,0.97,2.11,1.44,1.24,3.06,1.81,0.61,0.41,2.93,2.37,0.36,3.01,0.92,0.82,0.99,2.62,1.74,1.11,0.86,0.65,1.6,2.32,0.45,1.17,0.8,2.07,1.05,0.66,0.98,1.36,4.85,1.44,1.81,1,1.78,2.28,2.68,,,,,,
October,,,,,2.26,3.62,1.74,2.1,2.17,0.96,4.51,3.18,5.05,2.31,1.24,5.8,4.28,1.62,0.43,1.99,1.85,4.62,2.36,1.93,2,2.34,2.31,0.96,1.84,2.69,2.4,1.52,2.13,4.82,0.65,1.26,4.52,3.89,1.03,3.12,2.64,1.75,2.58,2.91,1.65,1.34,2.97,3.91,1.17,2.36,1.51,2.44,0.52,2.25,3.6,,,,,,
November,,,,,2.7,4.45,3.1,2.68,2.3,1.18,1.65,2.38,3.59,3.55,1.12,2.62,1.87,1,3.5,0.93,3.46,1.81,1.4,1.17,1.99,3.22,1.24,1.86,2.01,1.19,1.78,1.56,1.44,1.26,1.3,2.22,2.52,1.84,1.47,0.77,4.22,1.69,1.82,2.26,3.21,2.32,2.94,1.5,1.26,1.7,0.94,1.64,0.65,2.02,1.46,,,,,,
December,,,,,2.86,0.77,4.84,2.07,2.61,1.26,3.32,1.86,6.95,0.8,2.17,0.71,2.48,1.3,1.63,2.03,0.62,3.38,1.48,2.1,1.83,2.1,3.31,2.47,2.11,1.98,3.52,4.76,1.48,1.17,1.25,0.6,2.74,2.79,1.28,3.87,3.92,3.09,3.23,1.11,4.51,4.63,2.64,0.91,3.4,3.67,2.29,1.9,3.74,2.85,2.16,,,,,,
Total,,,,,22.66,33,30.95,31.64,29.7,28.79,31.13,25.52,37.63,27.69,20.15,25.35,29.13,14.83,19.86,23.19,20.15,30.01,21.32,19.24,20.86,22.3,19.96,25.36,18.59,21.22,28.1,21.7,21,27.61,19.8,16.59,23.58,26.66,23.11,25.78,26.34,17.06,33.06,24.51,25.27,26.35,27.79,23.81,23.75,26.38,25.46,18.51,27.54,27.39,25.28,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR is The Longlands near Findern. Altitudes match.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
