"THIRSK (GAS WORKS)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,,
January,,,,,,,1.78,2.52,2.16,2.25,,
February,,,,,,,1.55,0.73,0.84,1.43,,
March,,,,,,,1.91,1.59,1.43,2.04,,
April,,,,,,,1.23,3.60,2.05,1.71,,
May,,,,,,,0.68,1.86,2.04,2.91,,
June,,,,,,,2.82,1.66,0.79,1.72,,
July,,,,,,,4.26,3.38,0.77,0.64,,
August,,,,,,,4.11,3.50,3.15,1.63,,
September,,,,,,,4.13,1.47,3.25,3.34,,
October,,,,,,,2.31,1.22,2.37,2.55,,
November,,,,,,,1.24,0.94,1.61,-999.00,,
December,,,,,,,1.65,2.50,5.44,3.40,,
Total,,,,,,,27.67,24.97,25.90,25.42,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,27.67,24.97,25.90,23.62,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,1.80,,
