"CAPENOCH THORNHILL DUMFRIESSHIRE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,,
January,,,,,,,,4.31,5.57,6.40,,
February,,,,,,,,4.93,7.58,6.41,,
March,,,,,,,,3.21,7.57,1.48,,
April,,,,,,,,4.65,3.24,1.65,,
May,,,,,,,,2.55,5.66,0.79,,
June,,,,,,,,2.50,1.12,1.28,,
July,,,,,,,,3.89,0.70,1.60,,
August,,,,,,,,4.14,4.99,1.49,,
September,,,,,,,,4.30,2.56,7.81,,
October,,,,,,,,4.79,5.27,1.70,,
November,,,,,,,,0.67,3.84,5.38,,
December,,,,,,,,3.41,11.44,7.61,,
Total,,,,,,,,43.35,59.54,43.60,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.35,59.54,43.60,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,-0.00,0.00,,
