"CRAPSTONE, BUCKLAND MONACHORUM",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,,
January,8.45,,,,,,,,,,,
February,2.38,,,,,,,,,,,
March,4.70,,,,,,,,,,,
April,1.77,,,,,,,,,,,
May,6.20,,,,,,,,,,,
June,9.80,,,,,,,,,,,
July,3.60,,,,,,,,,,,
August,8.31,,,,,,,,,,,
September,4.30,,,,,,,,,,,
October,3.81,,,,,,,,,,,
November,5.23,,,,,,,,,,,
December,7.30,,,,,,,,,,,
Total,65.85,,,,,,,,,,,
Calc annual,65.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
