"CONINGTON RECTORY PETERBOROUGH",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,,
January,,,,,0.78,2.08,,,,,,
February,,,,,0.57,1.14,,,,,,
March,,,,,3.76,1.84,,,,,,
April,,,,,0.76,0.68,,,,,,
May,,,,,2.52,1.55,,,,,,
June,,,,,1.05,1.74,,,,,,
July,,,,,0.43,3.59,,,,,,
August,,,,,0.47,3.13,,,,,,
September,,,,,2.04,0.42,,,,,,
October,,,,,1.59,4.45,,,,,,
November,,,,,1.89,1.87,,,,,,
December,,,,,0.35,0.83,,,,,,
Total,,,,,16.21,23.32,,,,,,
Calc annual,0.00,0.00,0.00,0.00,16.21,23.32,0.00,0.00,0.00,0.00,,
Difference,NaN,NaN,NaN,NaN,0.00,0.00,NaN,NaN,NaN,NaN,,
