"PORTREE ISLE OF SKYE MOSSBANK",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,,
January,,,,,,,,,,,,
February,,,,,,,,,,,,
March,,,,3.82,,,,,,,,
April,,,,9.00,,,,,,,,
May,,,,5.60,,,,,,,,
June,,,,4.50,,,,,,,,
July,,,,2.05,,,,,,,,
August,,,,8.65,,,,,,,,
September,,,,11.22,,,,,,,,
October,,,,5.85,,,,,,,,
November,,,,11.30,,,,,,,,
December,,,,16.40,,,,,,,,
Total,,,,,,,,,,,,
Calc annual,0.00,0.00,0.00,78.39,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
