"SUNDERLAND WEST HENDON",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3549,,,,,,,,,,,
,,,,,,,,,,,,
,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,,
January,3.51,0.97,2.47,3.08,1.03,1.85,1.55,,,,,
February,1.98,1.93,1.39,0.48,2.41,1.67,1.71,,,,,
March,1.83,2.32,3.65,1.55,2.83,1.28,,,,,,
April,1.25,1.46,1.17,1.03,1.85,1.17,,,,,,
May,2.90,1.30,,1.57,2.16,,,,,,,
June,2.65,,3.40,4.55,2.06,0.91,,,,,,
July,3.51,3.79,2.22,1.31,1.00,2.20,,,,,,
August,2.88,,4.32,3.29,1.51,3.97,,,,,,
September,,,0.97,2.80,1.29,0.64,,,,,,
October,,,1.76,3.50,5.46,6.48,,,,,,
November,3.40,4.35,1.10,3.27,2.08,2.05,,,,,,
December,4.43,0.99,1.52,2.26,3.24,1.81,,,,,,
Total,,,,28.69,26.92,,,,,,,
Calc annual,28.34,17.11,23.97,28.69,26.92,24.03,3.26,0.00,0.00,0.00,,
Difference,NaN,NaN,NaN,-0.00,0.00,NaN,NaN,NaN,NaN,NaN,,
