"TARN BANK, COCKERMOUTH",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,,
January,,,,6.89,3.24,3.90,8.03,3.85,4.32,6.03,,
February,,,,3.24,2.13,3.44,4.92,2.69,5.69,6.53,,
March,,,,1.23,3.67,2.51,3.07,1.38,7.38,0.92,,
April,,,,3.40,2.28,0.75,1.09,5.05,2.78,2.87,,
May,,,,3.76,2.16,6.77,1.98,2.15,2.68,2.12,,
June,,,,5.07,3.33,0.80,2.46,1.56,1.19,1.77,,
July,,,,1.37,1.71,3.71,4.48,3.70,0.86,2.31,,
August,,,,3.79,3.41,3.59,3.65,3.68,3.71,1.86,,
September,,,,6.66,5.74,2.28,7.02,4.69,1.82,7.53,,
October,,,,5.81,3.20,3.62,2.49,4.64,6.34,4.05,,
November,,,,6.70,5.02,4.24,6.53,0.79,1.56,6.10,,
December,,,,3.85,6.88,4.85,5.78,3.71,8.72,5.62,,
Total,,,,51.77,42.77,40.46,51.50,37.89,47.05,47.71,,
Calc annual,0.00,0.00,0.00,51.77,42.77,40.46,51.50,37.89,47.05,47.71,,
Difference,NaN,NaN,NaN,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,,
