"CARLTON HALL SAXMUNDHAM",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,,
January,,,1.76,2.41,0.69,3.10,3.03,2.97,2.49,1.91,,
February,,,0.67,0.81,1.12,2.42,4.52,1.42,1.14,3.62,,
March,,2.02,3.85,1.10,3.05,2.70,1.56,1.97,2.23,3.48,,
April,,0.72,1.47,0.82,0.35,0.42,1.67,2.13,1.68,1.02,,
May,,1.31,2.71,0.97,1.63,1.07,1.70,3.61,1.35,2.69,,
June,,1.30,1.94,2.87,2.11,1.11,1.51,0.73,0.94,1.32,,
July,,2.67,1.40,1.06,0.86,4.51,2.79,2.70,0.37,0.36,,
August,,0.93,2.62,1.39,1.02,7.14,1.79,1.16,1.75,1.42,,
September,,1.56,1.81,2.40,1.81,0.03,3.72,1.43,1.31,2.72,,
October,,0.69,2.28,2.15,0.86,6.55,0.44,2.34,2.35,2.64,,
November,,4.61,1.57,2.00,2.50,2.44,2.67,0.76,2.11,2.49,,
December,,1.56,2.07,1.11,1.12,0.94,2.53,2.73,4.09,4.99,,
Total,,,24.15,19.09,17.12,32.43,27.93,23.95,21.81,28.66,,
Calc annual,0.00,17.37,24.15,19.09,17.12,32.43,27.93,23.95,21.81,28.66,,
Difference,NaN,NaN,-0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,,
