"GLENGORM NR TOBERMORY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,,
January,5.00,4.20,9.50,6.70,,,11.20,4.20,9.00,7.00,,
February,4.20,5.00,2.10,5.30,,,7.00,5.00,11.10,6.00,,
March,5.30,7.00,3.40,2.50,,,3.90,2.00,7.20,2.00,,
April,0.00,0.10,2.70,3.50,,,1.60,6.80,3.40,3.10,,
May,3.90,3.50,3.50,2.80,,,1.50,2.10,4.20,0.00,,
June,3.10,2.30,3.80,2.60,,,2.10,2.70,2.10,0.50,,
July,2.00,4.50,4.40,0.70,,,3.90,3.60,1.10,2.00,,
August,5.20,6.50,3.30,6.90,,,5.40,4.80,7.20,0.50,,
September,3.80,8.10,4.00,5.00,,,9.10,5.00,0.80,9.50,,
October,6.50,4.20,7.90,3.70,,,7.10,9.10,8.00,3.40,,
November,0.00,7.00,3.50,6.00,,,6.70,2.50,4.10,6.60,,
December,1.40,4.00,6.40,6.60,,,10.60,4.90,8.10,8.00,,
Total,40.40,56.40,54.50,52.30,,,70.10,52.70,66.30,48.60,,
Calc annual,40.40,56.40,54.50,52.30,0.00,0.00,70.10,52.70,66.30,48.60,,
Difference,0.00,-0.00,0.00,-0.00,NaN,NaN,-0.00,0.00,0.00,0.00,,
