"SNOWDON SLATE QUARRIES",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,-,,,,,,,,,,,
,,,,,,,,,,,,
,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,,
January,,,,,,,,,13.98,16.74,,
February,,,,,,,,,9.67,12.79,,
March,,,,,,,,,12.57,3.95,,
April,,,,,,,,,6.47,8.83,,
May,,,,,,,,,7.37,6.57,,
June,,,,,,,,,1.70,3.59,,
July,,,,,,,,12.70,2.64,7.28,,
August,,,,,,,,7.48,10.18,6.13,,
September,,,,,,,,10.45,5.10,,,
October,,,,,,,,10.05,14.62,4.76,,
November,,,,,,,,1.35,7.85,,,
December,,,,,,,,10.37,22.95,,,
Total,,,,,,,,,115.10,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.40,115.10,70.64,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,NaN,,
