"COBBINSHAW LOCH",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,,
January,4.40,1.80,4.70,6.60,2.10,3.50,5.60,3.80,6.10,4.10,,
February,2.10,1.90,1.10,2.60,2.80,1.50,3.60,3.70,5.50,5.60,,
March,3.30,4.70,2.80,1.10,4.40,1.00,2.00,1.40,5.00,1.00,,
April,0.60,1.40,3.00,2.90,1.30,0.40,2.10,4.40,4.10,1.40,,
May,1.40,0.40,3.00,2.50,2.00,3.80,1.90,2.40,2.60,2.20,,
June,4.70,2.50,3.60,2.60,2.30,0.60,1.90,3.20,0.60,2.20,,
July,2.10,3.20,4.30,0.20,2.80,3.50,4.50,5.60,0.50,1.70,,
August,3.00,5.80,3.90,3.00,0.80,4.60,4.00,4.80,4.30,0.90,,
September,1.20,4.90,2.20,4.90,3.60,1.00,4.10,3.00,2.90,6.20,,
October,5.10,2.30,7.70,3.60,8.60,5.00,2.70,2.60,3.80,2.20,,
November,1.50,7.30,1.30,3.10,2.80,2.80,4.40,1.10,3.40,4.20,,
December,1.50,1.60,4.60,3.70,3.00,2.00,5.10,2.60,5.50,4.10,,
Total,30.90,37.80,42.20,36.80,36.50,29.70,41.90,38.60,44.30,35.80,,
Calc annual,30.90,37.80,42.20,36.80,36.50,29.70,41.90,38.60,44.30,35.80,,
Difference,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,,
