"BATHEASTON BANNERDOWN HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,,
January,,,,,,,,,4.27,4.74,,
February,,,,,,,,,1.70,3.12,,
March,,,,,,,,,1.84,1.51,,
April,,,,,,,,,2.47,1.18,,
May,,,,,,,,,1.17,5.42,,
June,,,,,,,,,0.78,1.53,,
July,,,,,,,,,0.61,1.25,,
August,,,,,,,,,4.36,1.57,,
September,,,,,,,,,3.34,4.96,,
October,,,,,,,,,2.78,2.16,,
November,,,,,,,,,2.04,2.71,,
December,,,,,,,,,5.64,3.79,,
Total,,,,,,,,,31.00,33.94,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00,33.94,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,-0.00,,
